,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,Feather boas and bald caps: the wacky world of concert fashion,Why dressing up is now an essential part of the live music experience,Federboas und Kahlkappen: die verrückte Welt der Konzertmode,Warum sich verkleiden ist jetzt ein wesentlicher Bestandteil der Live-Musik-Erfahrung,Boas de plumas y gorros calvos: el mundo loco de la moda de concierto,¿Por qué vestirse es ahora una parte esencial de la experiencia de la música en vivo,Boas de plumes et casquettes chauves : l'univers wacky de la mode de concert,Pourquoi s'habiller est maintenant une partie essentielle de l'expérience musicale live,羽毛野牛和秃头帽:音乐会时尚的疯狂世界,为什么现在穿衣服是 音乐现场体验的重要部分
1,Kyiv reprieve: Trump loses patience with Putin and offers Ukraine arms,Also on the daily podcast: perfume oligopoly and the bilingual brain,Kiewer Begnadigung: Trump verliert Geduld mit Putin und bietet Ukraine Waffen,Auch auf dem täglichen Podcast: Parfüm Oligopol und das zweisprachige Gehirn,Kiev perdona: Trump pierde la paciencia con Putin y ofrece armas a Ucrania,También en el podcast diario: perfume oligopolio y el cerebro bilingüe,Kyiv récuse : Trump perd patience avec Poutine et offre des armes à l'Ukraine,Aussi sur le podcast quotidien : l'oligopole parfum et le cerveau bilingue,"基辅缓刑:特朗姆普失去对普京的耐心,",每日播客:香水寡头和双语大脑
2,The US in brief: We don’t need no education,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Wir brauchen keine Bildung,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: No necesitamos educación,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref: Nous n'avons pas besoin d'éducation,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:我们不需要教育","我们每天的政治最新情况,特别报道重要的故事"
3,"Europe must change if it wants to be green and competitive, says the CEO of Mercedes",Ola Källenius on how to fix the problems under the continent’s bonnet,"Europa muss sich ändern, wenn es grün und wettbewerbsfähig sein will, sagt der CEO von Mercedes",Ola Källenius über die Lösung der Probleme unter der Motorhaube des Kontinents,"Europa debe cambiar si quiere ser verde y competitiva, dice el CEO de Mercedes",Ola Källenius sobre cómo solucionar los problemas bajo el capó del continente,"L'Europe doit changer si elle veut être verte et compétitive, dit le PDG de Mercedes",Ola Källenius sur la façon de résoudre les problèmes sous le capot du continent,"奔驰的首席执行官说,如果欧洲想要成为绿色的和有竞争力的,就必须改变它。",欧拉·卡列纽斯:如何解决非洲大陆顶帽下的问题
4,Why Hamas’s defeat seems imminent,A handpicked article read aloud from the latest issue of The Economist,Warum die Niederlage der Hamas unmittelbar bevorsteht,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,Por qué la derrota de Hamas parece inminente,Un artículo escogido a mano leído en voz alta del último número de The Economist,Pourquoi la défaite du Hamas semble imminente,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,哈马斯的失败似乎迫在眉睫的原因,"《经济学家》最新一期《经济学家》的一篇文章,"
5,"Fed up with Putin, Trump offers Ukraine arms and tariffs",America will supply air-defence missiles and may punish countries that trade with Russia,"Mit Putin gefüttert, bietet Trump Ukraine Waffen und Zölle","Amerika wird Luftabwehrraketen liefern und kann Länder bestrafen, die mit Russland Handel treiben","Agotado por Putin, Trump ofrece armas y aranceles a Ucrania",Estados Unidos suministrará misiles de defensa aérea y podrá castigar a los países que comercian con Rusia,"Fédéré avec Poutine, Trump offre des armes et des tarifs ukrainiens",L'Amérique fournira des missiles de défense aérienne et pourrait punir les pays qui commercent avec la Russie,特朗普向乌克兰提供武器和关税。,"美国将供应防空导弹,并可能惩罚与俄罗斯贸易的国家"
6,"Muhammadu Buhari failed to build a better Nigeria, twice","A dictator, then a democratic president, he died on July 13th, aged 82","Muhammadu Buhari schaffte es zweimal, ein besseres Nigeria zu bauen","Ein Diktator, dann ein demokratischer Präsident, starb er am 13. Juli, im Alter von 82 Jahren","Muhammadu Buhari no pudo construir una Nigeria mejor, dos veces","Un dictador, entonces un presidente democrático, murió el 13 de julio, a los 82 años.","Muhammadu Buhari n'a pas réussi à construire un meilleur Nigeria, deux fois","Un dictateur, puis un président démocratique, il est mort le 13 juillet, âgé de 82 ans.","Muhammadu Buhari未能建造一个更好的尼日利亚,两次","他于7月13日去世, 年82岁。"
7,AI is killing the web. Can anything save it?,The rise of ChatGPT and its rivals is undermining the economic bargain of the internet,KI tötet das Netz. Kann irgendetwas es retten?,Der Aufstieg von ChatGPT und seinen Rivalen untergräbt die wirtschaftliche Schnäppchen des Internets,La inteligencia artificial está matando la web. ¿Puede algo salvarla?,El ascenso de ChatGPT y sus rivales está socavando la negociación económica de Internet,L'intelligence artificielle tue la toile.,La montée de ChatGPT et de ses rivaux sape le marché économique de l'internet,"AI正在扼杀网络,有什么能保存它吗?",ChatGPT及其对手的崛起正在破坏互联网的经济交易。
8,What if America’s red states are about to lose their cheap-housing advantage?,People move to the sunbelt for affordable homes. But it is getting harder to build there,"Was ist, wenn Amerikas rote Staaten ihren billigen Wohnvorteil verlieren werden?","Menschen bewegen sich in den Sonnengürtel für erschwingliche Häuser. Aber es wird schwieriger, dort zu bauen",¿Qué pasa si los estados rojos de Estados Unidos están a punto de perder su ventaja de vivienda barata?,"La gente se muda al cinturón de sol para conseguir casas asequibles, pero es cada vez más difícil construir allí.",Et si les états rouges américains sont sur le point de perdre leur avantage de logement bon marché ?,Les gens se déplacent vers la ceinture de soleil pour des maisons abordables. Mais il devient plus difficile de construire là-bas.,如果美国的红州将失去廉价住房优势呢?,"人们搬去遮阳带寻找负担得起的住房,但在那里建造越来越困难。"
9,Japan’s politics is entering a messy new era,"Ahead of the Upper House elections, bond markets shudder",Japans Politik tritt in eine chaotische neue Ära ein,Vor den Wahlen im Oberhaus schaudern die Anleihemärkte,La política de Japón está entrando en una nueva era desordenada,"Antes de las elecciones a la Cámara Alta, los mercados de bonos se estremecen",La politique japonaise entre dans une nouvelle ère désordonnée,"Avant les élections de la Chambre haute, les marchés obligataires tremblent",日本的政治正在进入一个混乱的新时代,"在上议院选举之前,债券市场动荡不安"
10,"Water bottles, the accessory Gen Z is thirsting after",Oversize tumblers reveal more about fashion than wellness,"Wasserflaschen, das Zubehör Gen Z dürstet nach",Oversize Tumbler verraten mehr über Mode als Wellness,"Botellas de agua, el accesorio Gen Z está sediento de",Los vasos de gran tamaño revelan más sobre la moda que sobre el bienestar,"Bouteilles d'eau, l'accessoire Gen Z a soif après",Les tumblers surdimensionnés révèlent plus sur la mode que le bien-être,"水瓶子,从从从从子元Z 渴了之后",过于庞大的暴风雨 暴露的时尚比健康更多
11,The Economist is hiring journalists to work in Washington,We’re looking for writers to cover politics and public policy,"Der Economist stellt Journalisten ein, um in Washington zu arbeiten.",Wir sind auf der Suche nach Schriftstellern für Politik und öffentliche Politik,The Economist está contratando periodistas para trabajar en Washington,Estamos buscando escritores para cubrir la política y las políticas públicas,L'économiste recrute des journalistes pour travailler à Washington,Nous recherchons des écrivains pour couvrir la politique et les politiques publiques,《经济学家》正在华盛顿聘请记者工作,我们正在寻找作者来报道政治和公共政策
