,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,What the World Snail Racing Championships say about rural England,Summer fetes show there is still hope for the English village,Was die World Snail Racing Championships über das ländliche England sagen,Sommerfeten zeigen es gibt noch Hoffnung für das englische Dorf,Lo que dicen los Campeonatos Mundiales de Carreras de Caracol sobre Inglaterra rural,Ferias de verano muestran que todavía hay esperanza para el pueblo inglés,Ce que disent les Championnats du monde de course d'escargots sur l'Angleterre rurale,Les fêtes d'été montrent qu'il y a encore de l'espoir pour le village anglais,英国农村世界赛马赛锦标赛对英格兰农村的看法,夏季胎儿展示 英国村仍有希望
1,Can China save South Africa from Donald Trump?,South African leftists dream of telling the West to get lost,Kann China Südafrika vor Donald Trump retten?,"Südafrikanische Linke träumen davon, dem Westen zu sagen, dass er sich verirrt.",¿Puede China salvar a Sudáfrica de Donald Trump?,Los izquierdistas sudafricanos sueñan con decirle a Occidente que se pierda,La Chine peut-elle sauver l'Afrique du Sud de Donald Trump ?,Les gauchistes sud-africains rêvent de dire à l'Occident de se perdre,中国能从唐纳德·特朗普手中拯救南非吗?,南非左派左派梦想让西方人迷路
2,The US in brief: Midtown massacre,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Massaker in Midtown,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: masacre en Midtown,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref : massacre de Midtown,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:中城屠杀","我们每天的政治最新情况,特别报道重要的故事"
3,South-East Asia makes an AI power grab,No other region is as appealing to both America and China,Südostasien macht einen KI-Powergrap,Keine andere Region ist so attraktiv für Amerika und China,El sudeste asiático hace una toma de poder de la IA,Ninguna otra región es tan atractiva tanto para América como para China.,L'Asie du Sud-Est fait une prise de pouvoir AI,Aucune autre région n'est aussi attrayante pour l'Amérique et la Chine,东南亚是AI公司强占权的东南亚,任何其他区域对美国和中国都没有像对美国和中国一样的吸引力。
4,Pause for little effect: a trickle of aid in Gaza,Also on the daily podcast: the culture war surrounding Japan’s surnames law and how Bad Bunny topped the global charts,Anhalten für wenig Wirkung: ein Tröpfchen der Hilfe im Gaza-Streifen,Auch auf dem täglichen Podcast: der Kulturkrieg um Japans Nachnamen Gesetz und wie Bad Bunny die globalen Charts überstieg,Pausa por poco efecto: un goteo de ayuda en Gaza,También en el podcast diario: la guerra cultural alrededor de la ley de apellidos de Japón y cómo Bad Bunny encabezó las listas globales,Pause pour peu d'effet : un filet d'aide à Gaza,Aussi sur le podcast quotidien: la guerre de la culture autour du Japon Noms de famille loi et comment Bad Bunny a dominé les cartes mondiales,暂停效果微弱:加沙一连串援助,"围绕日本姓氏法的文化战争, 以及Bad Bunny如何登上全球地图,"
5,Unnecessary operation: Israel’s continued assault on Gaza is disgraceful,A handpicked article read aloud from the latest issue of The Economist,Unnötige Operation: Israels fortgesetzter Angriff auf Gaza ist schändlich,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,Operación innecesaria: el continuo ataque de Israel a Gaza es vergonzoso,Un artículo escogido a mano leído en voz alta del último número de The Economist,Opération inutile: Israël continue l'assaut sur Gaza est honteux,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,没有必要的行动:以色列继续袭击加沙是可耻的,"《经济学家》最新一期《经济学家》的一篇文章,"
6,American governors are split over how to handle Donald Trump,Some brawl in public while others pursue cross-party deals,"Amerikanische Gouverneure sind gespalten, wie man mit Donald Trump umgeht","Einige prügeln in der Öffentlichkeit, während andere Cross-Party-Angebote verfolgen",Los gobernadores estadounidenses están divididos sobre cómo manejar a Donald Trump,"Algunos pelean en público, mientras que otros persiguen acuerdos entre partidos",Les gouverneurs américains sont divisés sur la façon de gérer Donald Trump,Quelques bagarres en public tandis que d'autres poursuivent des transactions entre parties,美国州长在如何处理唐纳德·特朗普问题上 意见分歧很大,"有些公开争吵,而另一些则进行跨党派交易"
7,How big tech plans to feed AI’s voracious appetite for power,"As data centres get more energy-hungry, the hyperscalers get more creative","Wie groß Tech-Pläne, um AIs gefräßigen Appetit auf Macht zu füttern","Da Rechenzentren mehr Energiehunger bekommen, werden die Hyperskalierer kreativer",¿Cómo la gran tecnología planea alimentar el apetito voraz de IA por el poder?,"A medida que los centros de datos se vuelven más hambrientos de energía, los hiperescaleros se vuelven más creativos",Comment la grande technologie prévoit d'alimenter l'appétit vorace de l'AI.,"Comme les data centers deviennent plus avides d'énergie, les hyperscalers deviennent plus créatifs.","大型科技计划如何满足AI对电力贪婪的胃口,",随着数据中心越来越缺乏能源 超大型越有创意
8,America is remaking its disaster-relief system,The administration hopes to undo perverse incentives,Amerika baut sein Katastrophenrelief-System neu auf,"Die Verwaltung hofft, perverse Anreize rückgängig zu machen",Estados Unidos está rehaciendo su sistema de alivio de desastres,La administración espera deshacer los incentivos perversos,L'Amérique refait son système de secours en cas de catastrophe,L'administration espère annuler les incitations perverses,美国正在重建其救灾系统,行政当局希望取消不正当的奖励措施
9,Satellite images show how receiving aid in Gaza became so deadly,Hundreds of Palestinians have reportedly been killed by Israeli gunfire and in crushes while trying to collect food,"Satellitenbilder zeigen, wie der Erhalt von Hilfe in Gaza so tödlich wurde","Hunderte von Palästinensern wurden angeblich durch israelische Schießereien getötet und in Verwüstungen getötet, während sie versuchten, Lebensmittel einzusammeln.",Las imágenes satelitales muestran cómo recibir ayuda en Gaza se volvió tan mortífero,Cientos de palestinos habrían muerto a causa de disparos israelíes y aplastados mientras intentaban recoger alimentos,Les images satellite montrent comment l'aide reçue à Gaza est devenue si meurtrière,Des centaines de Palestiniens auraient été tués par des coups de feu israéliens et écrasés alors qu ' ils tentaient de recueillir des vivres,卫星影像显示加沙接受援助 是如何变得如此致命的,"据报道,数以百计的巴勒斯坦人在试图收集食物时被以色列枪炮打死,并被压在粉碎中。"
10,Look inside The Economist’s summer issue for 2025,A guide to four special articles from our home for narrative journalism,Blick in die Sommerausgabe des Economist für 2025,Ein Leitfaden zu vier Sonderartikeln aus unserer Heimat für narrativen Journalismus,Mira dentro del número de verano de The Economist para 2025,Una guía de cuatro artículos especiales de nuestra casa para el periodismo narrativo,Regardez à l'intérieur The Economists numéro d'été pour 2025,Un guide de quatre articles spéciaux de notre maison pour le journalisme narratif,审视《经济学家》2025年夏季期的2025年《经济学家》,"指导我们家四篇专题文章的引文,"
11,"Can Peronists, Argentina’s former masters, stop Javier Milei?",They are currently in disarray. Hoping that his government fails is their main strategy,"Können Peronisten, Argentiniens ehemalige Meister, Javier Milei aufhalten?","Sie sind derzeit in Unordnung. Hoffen, dass seine Regierung scheitert, ist ihre wichtigste Strategie","¿Pueden los peronistas, antiguos maestros argentinos, detener a Javier Milei?",Actualmente están en desorden. Esperando que su gobierno fracase es su estrategia principal,"Les Péronistes, les anciens maîtres argentins, peuvent-ils arrêter Javier Milei ?",Ils sont actuellement en désarroi. Espérer que son gouvernement échoue est leur stratégie principale,能否阻止哈维尔·米利?,"他们目前处于混乱状态,希望政府失败是他们的主要战略。"
12,Hemingway remains the most famous 20th-century American novelist,"A much-imitated style, celebrity fans and a life-turned-myth all help",Hemingway bleibt der berühmteste amerikanische Schriftsteller des 20. Jahrhunderts,"Ein viel nachgeahmter Stil, Promi-Fans und ein lebensverwandelter Mythos helfen",Hemingway sigue siendo el novelista estadounidense más famoso del siglo XX,"Un estilo muy imitado, aficionados a las celebridades y un mito de la vida convertido todo ayuda",Hemingway reste le romancier américain le plus célèbre du XXe siècle,"Un style très imité, des fans de célébrités et un mythe qui tourne la vie",海明威仍然是 20世纪最著名的美国小说家,一种非常震撼的风格 名人粉丝 一种改变人生的神话 都帮了大忙
13,Ethiopia wrote an official letter in response to our recent article,"Abiy Ahmed is making progress on economic reforms and rooting out corruption, it says",Äthiopien schrieb einen offiziellen Brief als Antwort auf unseren kürzlich erschienenen Artikel,"Abiy Ahmed macht Fortschritte bei den Wirtschaftsreformen und der Ausmerzung der Korruption, heißt es",Etiopía escribió una carta oficial en respuesta a nuestro reciente artículo,"Abiy Ahmed está progresando en reformas económicas y desarraigando la corrupción, dice",L'Éthiopie a écrit une lettre officielle en réponse à notre récent article,"Abiy Ahmed fait des progrès en matière de réformes économiques et d'éradication de la corruption, dit-il.",埃塞俄比亚为回应我们最近的文章写了一封正式信件。,"Abiy Ahmed在经济改革和根除腐败方面正在取得进展,"
14,The US in brief: Trading down,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Handel nach unten,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Los EE.UU. en resumen: el comercio hacia abajo,"Nuestra actualización política diaria, con las historias que importan",Les États-Unis en bref: Les échanges vers le bas,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:交易减少","我们每天的政治最新情况,特别报道重要的故事"
