,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,The US in brief: Epstein haunts Trump,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Epstein spukt Trump,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: Epstein persigue a Trump,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref : Epstein hante Trump,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:Epstein缠着Trump","我们每天的政治最新情况,特别报道重要的故事"
1,Internet dating: will AI kill the web?,Also on the daily podcast: Austria’s accidental chancellor and North Korea’s beach resort,Internet-Dating: Wird KI das Internet töten?,Auch auf dem Tagespodcast: Österreichs zufälliger Kanzler und Nordkoreas Badeort,Citas en Internet: ¿IA matará a la web?,También en el podcast diario: el canciller accidental de Austria y el resort de playa de Corea del Norte,Rencontres sur Internet : l'IA va-t-elle tuer le web ?,Aussi sur le podcast quotidien: Autriches chancelier accidentel et la Corée du Nord stations balnéaires,網絡约会:AI会杀死网络吗?,也出现在每日播客上:奥地利的意外议长和北朝鲜的海滩度假胜地
2,"You don’t have to be America or China to win in AI, says Rishi Sunak",The race for broad adoption is just as important as the one for artificial general intelligence,"Sie müssen nicht Amerika oder China sein, um in KI zu gewinnen, sagt Rishi Sunak",Der Wettlauf um eine breite Adoption ist genauso wichtig wie der für künstliche allgemeine Intelligenz,"No tienes que ser Estados Unidos o China para ganar en IA, dice Rishi Sunak",La carrera por la adopción amplia es tan importante como la de la inteligencia general artificial,"Vous n'avez pas à être l'Amérique ou la Chine pour gagner en AI, dit Rishi Sunak",La course à une large adoption est tout aussi importante que celle à l'intelligence artificielle générale.,"Rishi Sunak说,你不必是美国或中国才能在AI中获胜。",争取广泛采纳的竞赛与人造一般智能的竞赛同等重要
3,Culture clash: why employers want workers in the office,A handpicked article read aloud from the latest issue of The Economist,Kulturkonflikt: Warum Arbeitgeber Arbeiter im Büro wollen,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,Conflicto cultural: por qué los empleadores quieren trabajadores en la oficina,Un artículo escogido a mano leído en voz alta del último número de The Economist,Conflit culturel: pourquoi les employeurs veulent des travailleurs dans le bureau,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,文化冲突:为什么雇主想让员工在办公室工作?,"《经济学家》最新一期《经济学家》的一篇文章,"
4,The Kenyan government responds to our leader on President Ruto,"It says the president is making hard choices and reshaping Kenya’s future through bold, necessary reforms",Die kenianische Regierung antwortet unserem Führer auf Präsident Ruto,"Darin heißt es, dass der Präsident harte Entscheidungen trifft und Kenias Zukunft durch mutige, notwendige Reformen umformt.",El gobierno keniano responde a nuestro líder sobre el presidente Ruto,Dice que el presidente está tomando decisiones difíciles y reconfigurando el futuro de Kenia a través de reformas audaces y necesarias,Le gouvernement kenyan répond à notre leader sur le président Ruto,Il dit que le président fait des choix difficiles et remodeler l'avenir du Kenya par des réformes audacieuses et nécessaires,"肯尼亚政府回应我们的总统鲁托(Ruto),","总统正在做出艰难的选择, 通过大胆、必要的改革来重塑肯尼亚的未来。"
5,Cynical realism won’t save India from Donald Trump,"India has done brilliantly by balancing America, China and Russia. Can that last?",Zynischer Realismus rettet Indien nicht vor Donald Trump,"Indien hat es hervorragend gemacht, indem es Amerika, China und Russland ausbalanciert hat.",El realismo cínico no salvará a India de Donald Trump,"India lo ha hecho brillantemente equilibrando Estados Unidos, China y Rusia. ¿Puede eso durar?",Le réalisme cynique ne sauvera pas l'Inde de Donald Trump,"L'Inde a fait avec brio un équilibre entre l'Amérique, la Chine et la Russie.",印度无法从唐纳德·特朗普(Donald Trump)手中拯救印度。,"印度通过平衡美国、中国和俄罗斯,取得了卓越的成就。 这能够持续吗?"
6,Five charts explain Trump’s cuts to foreign aid,"If Congress approves, the cuts would save less than Americans think—and risk countless lives",Fünf Charts erklären Trumps Kürzungen ausländischer Hilfe,"Wenn der Kongress zustimmen würde, würden die Kürzungen weniger retten, als die Amerikaner denken – und unzählige Leben riskieren",Cinco gráficos explican los recortes de Trump a la ayuda externa,"Si el Congreso aprueba, los recortes salvarían menos de lo que piensan los estadounidenses, y arriesgarían innumerables vidas",Cinq graphiques expliquent les coupures de Trump dans l'aide étrangère,"Si le Congrès approuve, les coupes sauveraient moins que ce que pensent les Américains, et risqueraient d'innombrables vies.",5个图表解释特朗普削减外援的原因,"如果国会批准,削减将比美国人的想象省下更少的储蓄,并危及无数人的生命。"
7,China and Europe’s savage squabble,Tensions are high ahead of a big summit next week,China und Europas wildes Zanken,Die Spannungen sind hoch vor einem großen Gipfel nächste Woche,China y la salvaje disputa de Europa,Las tensiones están muy por delante de una gran cumbre la próxima semana,La Chine et l'Europe s'affrontent sauvagement,Les tensions sont en avance sur un grand sommet la semaine prochaine,中国和欧洲野蛮的争吵,"下星期召开大型首脑会议前,"
8,Blighty newsletter: Rachel Reeves’s big night out,"Patrick Lane, our senior digital editor, on the finance minister’s speech at Mansion House",Blighty newsletter: Rachel Reeves great night out,"Patrick Lane, unser leitender digitaler Redakteur, über die Rede des Finanzministers im Mansion House",Boletín Blighty: La gran noche de Rachel Reeves,"Patrick Lane, nuestro editor digital senior, en el discurso del ministro de Finanzas en Mansion House",Blighty newsletter: Rachel Reeves's grande nuit dehors,"Patrick Lane, notre rédacteur en chef, sur le discours du ministre des Finances à Mansion House",Blighty 通讯:Rachel Reeves的盛大夜晚,"Patrick Lane,我们的高级数字编辑,关于财政部长在豪宅的演讲"
9,"War, geopolitics, energy crisis: how the economy evades every disaster",A new form of capitalism may explain its success,"Krieg, Geopolitik, Energiekrise: Wie die Wirtschaft jeder Katastrophe entgeht",Eine neue Form des Kapitalismus könnte seinen Erfolg erklären,"Guerra, geopolítica, crisis energética: cómo la economía evade todo desastre",Una nueva forma de capitalismo puede explicar su éxito,"Guerre, géopolitique, crise énergétique : comment l'économie évite toute catastrophe",Une nouvelle forme de capitalisme peut expliquer son succès,战争、地缘政治、能源危机:经济如何逃避每一次灾难,一种新形式的资本主义可以解释其成功的原因
10,Britain has a rare opportunity to lure American talent,Pricey visas might scupper its chances,"Großbritannien hat eine seltene Gelegenheit, amerikanische Talente anzulocken",Preisgünstige Visa könnten ihre Chancen platzen lassen,Gran Bretaña tiene una rara oportunidad de atraer el talento americano,Visados caros podrían escupir sus posibilidades,La Grande-Bretagne a une occasion rare d'attirer des talents américains,Les visas payants pourraient scruter ses chances,英国有难得的机会引诱美国人才,高价签证可能会增加其机会
