,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,Britain should make more of its cheap assets and labour,Also on the daily podcast: our investigation into Austin Tice’s disappearance and a tribute to Jimmy Swaggart,Großbritannien sollte mehr von seinem billigen Vermögen und Arbeit machen,Auch auf dem täglichen Podcast: unsere Untersuchung des Verschwindens von Austin Tice und eine Hommage an Jimmy Swaggart,Gran Bretaña debería hacer más de sus activos baratos y mano de obra,También en el podcast diario: nuestra investigación sobre la desaparición de Austin Tice y un homenaje a Jimmy Swaggart,La Grande-Bretagne devrait faire plus de ses actifs bon marché et de la main-d'œuvre,Aussi sur le podcast quotidien : notre enquête sur la disparition d'Austin Tice et un hommage à Jimmy Swaggart,英国应该更多地利用其廉价资产和劳动力,也是每日播客的播客:我们对奥斯汀蒂斯失踪的调查和对吉米·斯瓦格特的悼念。
1,Readers respond to our Checks and Balance newsletter on Zohran Mamdani,“Socialist ideals always emerge when income inequality is on the rise”,Leser antworten auf unseren Checks and Balance Newsletter auf Zohran Mamdani,"""Sozialistische Ideale entstehen immer dann, wenn Einkommensungleichheit auf dem Vormarsch ist""",Los lectores responden a nuestro boletín de cheques y balance en Zohran Mamdani,“Los ideales socialistas siempre emergen cuando la desigualdad de ingresos va en aumento”,Les lecteurs répondent à notre newsletter Checks and Balance sur Zohran Mamdani,Les idéaux socialistes apparaissent toujours quand l'inégalité des revenus est en hausse.,读者回应我们关于Zohran Mamdani的检查与平衡通讯,"“当收入不平等加剧时,社会理想总是浮现出来”"
2,The US in brief: Slashing the State Department,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Slashing the State Department,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Los EE.UU. en resumen: Rebajando el Departamento de Estado,"Nuestra actualización política diaria, con las historias que importan",Les États-Unis en bref: Slashing the State Department,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:割除国务院","我们每天的政治最新情况,特别报道重要的故事"
3,What to watch this weekend,"This week’s selections will transport you to Provence, Tijuana and hell",Was an diesem Wochenende zu sehen,"Diese Woche werden Sie die Auswahlen nach Provence, Tijuana und Hölle transportieren.",Qué ver este fin de semana,"Las selecciones de esta semana te transportarán a Provenza, Tijuana y el infierno",Que regarder ce week-end,"Cette semaine, les sélections vous transporteront en Provence, Tijuana et en enfer",这周末看什么看这个周末,本周的挑选会把你送到普罗旺斯、提华纳和地狱
4,I spent 500 days as a hostage of Hamas,Omer Shem Tov was kidnapped on October 7th. He survived by becoming his captors’ gofer,Ich verbrachte 500 Tage als Geisel der Hamas,"Omer Sem Tov wurde am 7. Oktober entführt. Er überlebte, indem er zu seinen Entführern wurde.",Pasé 500 días como rehén de Hamas,Omer Shem Tov fue secuestrado el 7 de octubre. Sobrevivió convirtiéndose en el gofer de sus captores,J'ai passé 500 jours en otage du Hamas,Omer Shem Tov a été kidnappé le 7 Octobre. Il a survécu en devenant ses ravisseurs.,"作为哈马斯的人质,我花了500天时间","10月7日,Omer Shem Tov被绑架,他成为抓捕者,幸存下来。"
5,The VC race for the first trillion-dollar unicorn,"Our podcast on markets, the economy and business. This week, why the investors of Silicon Valley want to keep hold of startups for longer",Das VC-Rennen um das erste Billionen-Dollar-Einhorn,"Unser Podcast über Märkte, Wirtschaft und Wirtschaft. Diese Woche, warum die Investoren von Silicon Valley wollen, um die Beteiligung von Startups für länger halten",La carrera de VC por el primer trillón de dólares unicornio,"Nuestro podcast sobre los mercados, la economía y los negocios. Esta semana, por qué los inversores de Silicon Valley quieren mantener a las startups por más tiempo",La course VC pour la première licorne de mille milliards de dollars,"Notre podcast sur les marchés, l'économie et les affaires. Cette semaine, pourquoi les investisseurs de Silicon Valley veulent garder les startups pour plus longtemps",VC赛跑 第一万亿美元的独角兽,"本周,硅谷的投资者为何想让新建企业 保持更长的时间"
6,Jimmy Swaggart tripped up on his progress to Heaven,"America’s most popular hellfire preacher of the 1980s died on July 1st, aged 90",Jimmy Swaggart stolperte auf seinem Fortschritt in den Himmel,"Amerikas beliebtester Höllenfeuerprediger der 1980er Jahre starb am 1. Juli, im Alter von 90 Jahren",Jimmy Swaggart tropezó con su progreso hacia el Cielo,"El predicador del infierno más popular de los años 80 murió el 1 de julio, a los 90 años.",Jimmy Swaggart a trébuché sur son progrès au ciel,"Americas le plus populaire prédicateur de feu d'enfer des années 1980 est mort le 1er Juillet, âgé de 90",Jimmy Swaggart在进天堂的路上绊倒了起来,"1980年代美国最受欢迎的地狱火灾传教士 于7月1日死亡,90岁"
7,"Economic data, commodities and markets",,"Wirtschaftsdaten, Rohstoffe und Märkte",,"Datos económicos, productos básicos y mercados",,"Données économiques, produits de base et marchés",,经济数据、商品和市场,
8,How Bad Bunny leapt to the top of the global music charts,The Puerto Rican rapper has millions of fans beyond the Hispanophone world,Wie Bad Bunny an die Spitze der globalen Musikcharts sprang,Der puerto-ricanische Rapper hat Millionen von Fans jenseits der Hispanophone Welt,Cómo Bad Bunny saltó a la cima de las listas mundiales de música,El rapero puertorriqueño tiene millones de fans más allá del mundo hispanofónico,Comment Bad Bunny saute au sommet des charts musicaux mondiaux,Le rappeur portoricain a des millions de fans au-delà du monde hispanophone,坏兔子如何跳跃到全球音乐图表的顶端,波多黎各饶舌歌手在西班牙世界之外 拥有数以百万计的粉丝
9,"In war, incentives matter more than courage","Economics is a useful tool for understanding conflict, as a new book shows",Im Krieg sind Anreize mehr als Mut,"Wirtschaft ist ein nützliches Werkzeug, um Konflikte zu verstehen, wie ein neues Buch zeigt","En la guerra, los incentivos importan más que el valor","La economía es una herramienta útil para entender los conflictos, como muestra un nuevo libro","En guerre, les incitations comptent plus que le courage","L'économie est un outil utile pour comprendre les conflits, comme le montre un nouveau livre","在战争中,奖励比勇气更重要","经济学是理解冲突的有用工具,如新书展示"
10,Could hormones help treat some forms anxiety and depression?,Mental illnesses that do not respond to standard treatment could be hormone-driven,"Können Hormone helfen, einige Formen Angst und Depression zu behandeln?","Psychische Erkrankungen, die nicht auf eine Standardbehandlung ansprechen, könnten hormongetrieben sein",¿Podrían las hormonas ayudar a tratar algunas formas de ansiedad y depresión?,Las enfermedades mentales que no responden al tratamiento estándar podrían estar motivadas por hormonas,Les hormones peuvent-elles aider à traiter certaines formes d'anxiété et de dépression?,Les maladies mentales qui ne répondent pas au traitement standard pourraient être hormonales.,荷尔蒙能帮助治疗 某些形式的焦虑和抑郁症吗?,不响应标准治疗标准的心理疾病可能是荷尔蒙驱动的
