,title-de,content-de,title-en,content-en,title-zh,content-zh
0,Kampfansage an Trump: Musk verkündet Gründung eigener Partei,"Nach seinem Zerwürfnis mit US-Präsident Donald Trump eskaliert Elon Musk die Fehde. Der Tech-Milliardär will eine ""America Party"" aufbauen.",Fight announcement to Trump: Musk proclaims the founding of its own party,"After his clash with US President Donald Trump, Elon Musk escalates the feud. The tech billionaire wants to set up an American party.",向特朗普宣战: 穆斯卡宣布自己创立的政党.,"经过美国总统唐纳德·特朗普对埃隆·穆斯卡的不满后,他的愤怒升级了. 技术界的亿万富翁想要建立一个""美国派对."""
1,"Wirklich ""Big and Beautiful""? Trumps Mega-Gesetz",US-Präsident Donald Trump kann sich über einen wichtigen Sieg freuen. Sein Mega-Gesetz hat sowohl den US-Senat als auch das Repräsentantenhaus passiert. Aber was erwartet die US-Amerikaner mit dem Gesetz?,Really Big and Beautiful? Trump's Mega Law,US President Donald Trump can be pleased with an important victory. His mega-law has happened to both the US Senate and the House of Representatives. But what does the US Americans expect with the law?,"特朗普的""大美人""法案",美国总统唐纳德·特朗普可以为一场重大胜利感到高兴. 他的伟大法案已经触及了美国参议院和众议院. 但美国人民对这项法案有什么期望?
2,Verbale Schlammschlacht zwischen Elon Musk und Donald Trump,Aus der Allianz zwischen Elon Musk und Donald Trump ist ein bitterer Machtkampf geworden. Jetzt droht der Tech-Milliardär mit Raumfahrtboykott - und Trump mit Subventionsentzug. Die Märkte reagieren prompt.,Verbal mud battle between Elon Musk and Donald Trump,The alliance between Elon Musk and Donald Trump has become a bitter power struggle. Now the tech billionaire threatens with space boycott - and Trump with subsidy withdrawal. The markets react promptly.,Elon Musk 和Donald Trump之间的动词性泥巴大战,"伊隆·穆斯卡和唐纳德·特朗普之间的联盟已经变成了一场硬实力斗争. 现在,技术亿万富翁威胁要与太空人合作 - - 和特朗普进行补贴. 市场反应迅速."
3,Tödliche Sturzflut in Texas: Trump will Konsequenzen ziehen,"Mindestens 59 Menschen sind ums Leben gekommen, als der Guadalupe River sprunghaft über die Ufer trat. Die Regierung von US-Präsident Donald Trump will nun Wetterdienst und Klimabehörde besser aufstellen.",Deadly Flood in Texas: Trump Wants to Draw Consequences,At least 59 people were killed when the Guadalupe River hit the waterfront. US President Donald Trump's government now wants to better set up weather service and climate agency.,德克萨斯州爆发了致命洪水 特朗普要承担后果,瓜达卢比河跨过岸时至少死了59人. 美国总统唐纳德·特朗普政府现在希望更有效地建立气象部门和政府机构.
4,"Steinmeier: ""Litauens Sicherheit ist unsere Sicherheit""","Es sind bewegte, aber auch bedrohliche Zeiten an der NATO-Ostflanke, in denen die Litauer ihren Nationalfeiertag begehen. Ehrengast ist diesmal Deutschlands Bundespräsident Frank-Walter Steinmeier.","Steinmeier: ""Lithuania's security is our security""","These are moving, but also threatening times on the NATO eastern flank in which the Lithuanians celebrate their national holiday. Germany's Federal President Frank-Walter Steinmeier is a guest of honour this time.","""立陶宛的安全是我们的安全""","北约东岸的动乱虽然令人不安,但在立陶宛人举办国庆日的年代却非常危险. 这次的德国总统弗兰克·沃尔·斯泰梅是德国总统弗兰克·斯泰梅耶."
5,Nur wenige Klagen gegen Zurückweisungen an deutscher Grenze,Der juristische Widerstand gegen die verschärften Zurückweisungen an Deutschlands Grenzen ist gering. Doch die Zweifel an der Rechtsmäßigkeit wachsen - und Polen reagiert nun mit eigenen Kontrollen.,Few complaints against rejections at the German border,"The legal resistance against the intensified rejections at Germany's borders is low. However, doubts about the legality are growing - and Poland is now responding with its own controls.",很少有人抱怨德意志边境被拒绝,"反对德国边界的强烈拒绝是很少的. 但是,对合法性的怀疑正在增加 - 波兰现在正在通过自己的控制来应对."
6,Norovirus an Bord: Ausbrüche bei Kreuzfahrten häufen sich,"Kreuzfahrtschiffe bieten ideale Bedingungen für die Ausbreitung von Noroviren, die akute Magen-Darm-Erkrankungen auslösen. In diesem Jahr trifft es Passagiere und Besatzungsmitglieder besonders oft.",Norovirus on board: Outbreaks on cruises are piling up,"Cruise ships offer ideal conditions for the spread of noroviruses that trigger acute gastrointestinal diseases. This year, passengers and crew members are particularly often affected.",船上有诺洛病毒: 游轮的爆发率大增,"巡洋舰提供理想条件,让诺维埃人扩散,造成严重的肠胃疾病. 今年,乘客和机组员尤其常见."
7,Was bringt eine WTO ohne die USA?,"Die EU-Spitze und Kanzler Friedrich Merz haben eine europäische Initiative ins Spiel gebracht, um die Blockade der Welthandelsorganisation durch die USA zu umgehen. Wie sinnvoll ist eine solche Lösung?",What good is a WTO without the US?,EU leaders and Chancellor Friedrich Merz have launched a European initiative to avoid the US blockade of the World Trade Organisation. How useful is such a solution?,"没有美国,世贸组织有什么意义?","欧盟特工和总理弗里德里希·梅兹已经发起了欧洲倡议,以避免美国对世界贸易组织的封锁. 这样的解决方案有什么意义?"
8,Warum beharrt der Iran auf seinem Atomprogramm?,"Der Iran setzt die Kooperation mit der Internationalen Atomenergiebehörde aus. Seit 1958 Mitglied der IAEA, betrachtet Teheran sein Atomprogramm als Symbol für Stärke, Unabhängigkeit und nun politisches Überleben.",Why does Iran insist on its nuclear program?,"Iran suspends cooperation with the International Atomic Energy Agency. Since 1958, a member of the IAEA, Tehran has seen its nuclear program as a symbol of strength, independence and now political survival.",为什么伊朗坚持他的核计划?,"伊朗停止与国际原子能机构合作. 自1958年以来,德黑兰一直把他的核计划视为强势,独立以及政治生存的象征."
9,Kroatien: 500.000 Zuschauer für rechtsextremen Sänger,"An diesem Samstag soll in Zagreb das größte Einzelkonzert in der Geschichte Europas stattfinden: Eine halbe Million Karten für den Auftritt des rechtsextremen Popstars Marko Perkovic alias ""Thompson"" wurden verkauft.","Croatia: 500,000 spectators for far-right singers","This Saturday the biggest single concert in the history of Europe will take place in Zagreb: half a million tickets for the performance of the far-right pop star Marko Perkovic alias ""Thompson"" were sold.",克罗地亚:50万观众为极右翼歌手.,本周六在扎格勒布举行欧洲历史上最大的一次独家演唱会:50万张欧洲极右翼流行歌手马科·佩克维克的演出票被卖出.
10,Russland erkennt als erstes Land die Taliban-Regierung in Afghanistan an,Russland hat als erstes Land weltweit die Taliban-Regierung in Afghanistan offiziell anerkannt. Dieser Schritt wertet die radikale Gruppe auf der internationalen Bühne auf und setzt den Westen unter Zugzwang.,Russia is the first country to recognise the Taliban government in Afghanistan,"Russia is the first country in the world to officially recognise the Taliban government in Afghanistan, a step that upgrades the radical group on the international stage and forces the West to move forward.",俄罗斯是第一个承认塔利班在阿富汗政府的国家,"俄罗斯是世界上第一个正式承认阿富汗塔利班政府的国家. 这一步让激进分子在国际舞台上高估了国际舞台上的激进势力,迫使西方屈服."
11,Südostasien: Das blühende Geschäft mit Methamphetamin,Der Handel mit Methamphetamin und synthetischen Drogen in Südostasien explodiert. Das Ausmaß der Krise zeigt sich auch an den immer größeren Mengen beschlagnahmter Drogen.,Southeast Asia: The thriving business of methamphetamine,"Trade in methamphetamine and synthetic drugs is exploding in Southeast Asia, and the scale of the crisis is also reflected in the ever-increasing quantities of seized drugs.",东南亚: 毒品交易的繁荣.,东南亚的冰毒和合成毒品的交易正在爆炸. 这场危机的规模也显示出被没收的毒品数量日增.
12,Wie Kriegs-Influencer zu Gewalt in Somalia anstacheln,"Von Deutschland aus verbreiten somalische Influencer Hass und Hetze im Internet, rufen zu Gewalt auf und sammeln Geld für Waffen, so eine exklusive Recherche von DW und ARD.",How War Influencers Stimulate Violence in Somalia,"From Germany, Somali influencers spread hatred and incitement on the Internet, call for violence and collect money for weapons, according to an exclusive research by DW and ARD.",像煽动索马里内战的侵略者一样 煽动索马里国内的暴力,"从德国传播索马里仇恨和愤怒,在互联网上煽动暴力,为武器筹集资金,这是对DW和ARD的独家调查"
13,Faktencheck: Widerlegt mehr Eis am Südpol den Klimawandel?,"Satellitendaten zeigen, dass der Eisschild der Antarktis in den letzten Jahren zugenommen hat. Ist damit die ""Klima-Lüge"" entlarvt? Klimaforscher erklären, warum es keinen Grund zur Entwarnung gibt.",Fact check: Does more ice at the South Pole refute climate change?,"Satellite data show that the ice sheet of Antarctica has increased in recent years. Is this the ""climate lie"" exposed? Climate researchers explain why there is no reason to de-warning.",事实调查:更多冰块抵挡着南极的气候变化吗?,"卫星数据显示南极冰层近年来有所增加 发现""气候学家""的谎言了吗?"
14,Zur Bekanntgabe der offiziellen Auflösung von USAID durch US-Außenminister Marco Rubio erklärt Entwicklungsministerin Reem Alabali Radovan:,"„Über sechs Jahrzehnte hat USAID weltweit Menschen aus größter Armut befreit, Krankheiten zurückgedrängt, ganze Regionen stabilisiert und Demokratien gestärkt. Die Auflösung schmerzt nicht nur alle, die sich für Solidarität und Menschlichkeit in der Welt einsetzen, sie hat dramatische Folgen. Bis zu 14 Millionen Menschen könnte der abrupte Rückzug der USA aus der Entwicklungszusammenarbeit bis 2030 das Leben kosten, darunter 4,5 Millionen Kinder. (...)""","On the announcement of the official dissolution of USAID by US Secretary of State Marco Rubio, Development Minister Reem Alabali Radovan states:","""For more than six decades, USAID has freed people from the world's greatest poverty, pushed diseases back, stabilised entire regions and strengthened democracies. Dissolution is not only painful for all those working for solidarity and humanity in the world, it has dramatic consequences. Up to 14 million people could be killed by the abrupt withdrawal of the US from development cooperation by 2030, including 4.5 million children. (...)""",为了宣布美国国务卿Marco Rubio正式解散美国国务卿 宣布Reem Alabali Radovan:,"六十多年来,美国发展局已经从世界最大的贫困中解放出来,阻止了疾病蔓延,加强了整个区域的稳定和民主. 解散不仅伤害了全世界所有致力于团结和人类的人,而且造成巨大的后果. 到2030年,美国在发展合作方面的突然退出可能造成生命损失,其中包括450万儿童 (...) """
15,Kraftvoller Schub für internationale Zusammenarbeit und eine gerechtere Welt,"In Sevilla hat heute die 4. Konferenz der Vereinten Nationen für Entwicklungsfinanzierung begonnen. Auf Einladung von UN-Generalsekretär Guterres und der spanischen Präsidentschaft berät die Weltgemeinschaft, darunter rund 70 Staats- und Regierungschef*innen, über Wege zur Finanzierung des Kampfes gegen Armut und Hunger, für globale Gesundheit, Bildung, Geschlechtergerechtigkeit und Frieden.",Powerful push for international cooperation and a fairer world,"Today the 4th United Nations Conference on Financing for Development began in Seville. At the invitation of UN Secretary-General Guterres and the Spanish Presidency, the world community, including some 70 heads of state and government, advises on ways to finance the fight against poverty and hunger, global health, education, gender equality and peace.",为国际合作和更公正的世界提供有力的鼓励,"在塞维利亚,联合国第4次发展筹资会议今天开始. 联合国秘书长索特斯和西班牙总统邀请国际社会,包括70位国家元首和政府首脑,就如何为消除贫穷和饥饿,为全球卫生,教育,性别平等与和平提供资金."
16,Statement von Entwicklungsministerin Reem Alabali Radovan zur Unterzeichnung eines Friedensabkommens durch die Außenminister der Demokratischen Republik Kongo und Ruandas in Washington,"„Der Krieg im Ostkongo hat unvorstellbares Leid über die Menschen in der Region gebracht. Die Unterzeichnung des neuen Friedensvertrags ist ein wichtiger Schritt in eine friedvollere Zukunft für die Menschen in der Demokratischen Republik Kongo, in Ruanda und für die gesamte Region. Nun geht es darum, dass dieser Vertrag auch wirklich umgesetzt wird – dass die Waffen endlich schweigen, dass Gewalt, Vergewaltigungen, Vertreibung und Missbrauch ein Ende haben. Die leidgeprüfte Bevölkerung im Ostkongo muss ein Leben in Sicherheit, Gewaltfreiheit und Würde führen können. Wir werden die Umsetzung der Friedensvereinbarung genau verfolgen.""",Statement by Development Minister Reem Alabali Radovan on the signing of a peace agreement by the Foreign Ministers of the Democratic Republic of the Congo and Rwanda in Washington,"""The war in the East Congo has brought unimaginable suffering to the people of the region. The signing of the new peace treaty is an important step towards a more peaceful future for the people of the Democratic Republic of Congo, Rwanda and for the entire region. Now it is about the fact that this treaty is actually being implemented – that the weapons are finally silent, that violence, rape, expulsion and abuse have an end. The suffering-tested people in the East Congo must be able to lead a life in security, non-violence and dignity. We will closely follow the implementation of the peace agreement.""",刚果民主共和国外交部长和卢旺达外交部长 在华盛顿发表了关于签署和平协议的演讲.,"东北战争给该地区人民带来了难以想象的痛苦. 签署新和平条约是为刚果民主共和国,卢旺达和整个区域人民更和平的未来迈出的一大步. 现在,它正在真正地被执行,这些条约将不言而喻地结束暴力,强奸,流离失所和虐待行为. 东北克的苦难人民必须能够安全,自由和尊严地生活. 我们将密切关注和平协定的实施. """
17,Deutschland bleibt verlässlicher Partner bei der Bekämpfung von weltweiten Krankheiten,"Deutschland wird sich weiterhin für den weltweiten Schutz vor vermeidbaren Krankheiten einsetzen. Bei der heutigen Wiederauffüllungskonferenz der Impfallianz Gavi in Brüssel kündigt Entwicklungsministerin Reem Alabali Radovan an, insgesamt 600 Millionen Euro bis 2030 zur Verfügung zu stellen.",Germany remains a reliable partner in the fight against global diseases,"Germany will continue to promote global protection against preventable diseases. At today's Gavi Impfallianz replenishment conference in Brussels, development minister Reem Alabali Radovan announces that she will make a total of EUR 600 million available by 2030.",德国在应对全球疾病方面依然是可靠的伙伴,"德国将继续致力于在全球范围内防治可预防的疾病. 在今天的布鲁塞尔防灾戈威会议上,发展部长雷姆·阿拉巴利·拉多万 (Reem Alabali Radovan) 宣布到2030年将提供6亿欧元."
18,Haushaltsentwurf 2025: Deutschland bleibt verlässlicher Partner in der globalen Zusammenarbeit,"Der heute im Kabinett beschlossene Haushaltsentwurf sieht einen Ansatz von 10,3 Milliarden Euro für den Etat des Entwicklungsministeriums im Jahr 2025 vor. Dazu sagt Ministerin Alabali Radovan: „Deutschland bleibt verlässlicher Partner für wirtschaftliche Zusammenarbeit und Entwicklung in der Welt. Das ist angesichts der extremen globalen Herausforderungen, Krisen und Kriege für Millionen von Menschen von existenzieller Bedeutung. (...)""",Draft budget 2025: Germany remains a reliable partner in global cooperation,"The draft budget adopted today in the cabinet provides for an approach of 10.3 billion euros for the budget of the Ministry of Development in 2025. Minister Alabali Radovan says: ""Germany remains a reliable partner for economic cooperation and development in the world. This is important for millions of people of existential importance in view of the extreme global challenges, crises and wars. (...)""",2025年拟议预算:德国仍然是可靠的全球合作伙伴.,"今天在内阁内通过的预算草案为发展部2025年预算提供了1030亿欧元的预算. 此外,国务卿阿拉巴利·拉多万说:德国依然是世界经济合作和发展的可靠伙伴. 面对全球的极端挑战,危机和战争,为数以百万计的生存重要人士提供战争. (...)"
