,title-de,content-de,title-en,content-en,title-zh,content-zh
0,Polen führt Kontrollen an Grenze zu Deutschland ein,"Warschau reagiert auf den deutschen Migrationskurs. Die Gewerkschaft der Polizei befürchtet ein ""Pingpong-Spiel"". Bundeskanzler Merz erklärt, man suche eine gemeinsame europäische Lösung.",Poland introduces controls at the border with Germany,"Warsaw reacts to the German migration course. The police union fears a ""ping-pong game"". Federal Chancellor Merz explains that a common European solution is being sought.",波兰正向与德国的边界进行控制,"华沙对德国移民课程的反应. 警察工会担心一场""乒乓游戏."" 德国总理默斯说,他们正在寻求共同的欧洲解决方案."
1,"Minister Dobrindt: ""Belastungsgrenze bei Migration erreicht""","Die Regierung hat im Bundestag durchgesetzt, dass eine bestimmte Gruppe von Geflüchteten zwei Jahre lang keine Familienangehörigen nach Deutschland holen darf. Linke und Grüne sorgen für eine hitzige Debatte.","Minister Dobrindt: ""Achieving the burden limit on migration""",The government has enforced in the Bundestag that a certain group of refugees must not bring family members to Germany for two years. Left and Greens ensure a heated debate.,"Dobriant部长说 ""到达移民的负担限制""","政府在联邦会议上宣布,某一群逃犯在两年内不得带家人去德国. 左翼和绿党将引起激烈的辩论."
2,"40 Jahre ""Schengen"": Abkommen ""teilweise mit Füßen getreten""",Im luxemburgischen Schengen wird der runde Jahrestag des Abkommens über grenzenloses Reisen in Europa gefeiert. Der Bürgermeister der Gemeinde nutzt den Anlass für scharfe Kritik an wiedereingeführten Grenzkontrollen.,"40 years of ""Schengen"": Agreement ""partly trampled""",The Luxembourg Schengen is celebrating the round anniversary of the agreement on unlimited travel in Europe. The mayor of the municipality uses the occasion for sharp criticism of reintroduced border controls.,"40年来的""断腿"": ""断腿协议"" ""断腿协议""","在卢森堡区,欧洲无尽旅行协议周年纪念日将举行庆祝会. 市镇市长利用这一理由批评重新部署的边境管制."
3,Asyl: Dobrindt hält trotz Urteil an Zurückweisungen fest,Ungeachtet eines Gerichtsurteils hält Bundesinnenminister Alexander Dobrindt an seinem strikten Kurs bei der Zuwanderung nach Deutschland fest. Und auch auf andere Weise will die Bundesregierung Migration einschränken.,Asylum: Dobrindt holds on to rejections despite judgment,"Despite a court ruling, Federal Minister of the Interior Alexander Dobrindt adheres to his strict course of immigration to Germany. The Federal Government also wants to limit migration in other ways.","庇护: Dubrint 仍然被拘禁, 尽管判决被拒绝.","尽管没有法庭判决,德国联邦部长杜布里特仍坚持严格的移民政策,而联邦政府也希望限制移民."
4,Festnahme: Däne soll in Deutschland für Iran spioniert haben,"Dem Mann, der laut Medien afghanische Wurzeln hat, wird geheimdienstliche Agententätigkeit vorgeworfen. Er habe jüdische Objekte in Berlin ausgespäht, teilt der Generalbundesanwalt mit - womöglich für geplante Anschläge.",Arrest: Danes reportedly spyed for Iran in Germany,"According to the media, the man who has Afghan roots is accused of secretive agent activity. He has been spying on Jewish objects in Berlin, the Federal Attorney General informs - perhaps for planned attacks.",逮捕令:丹麦在德国为伊朗进行过间谍活动.,"据媒体所说 阿富汗根深蒂固的人被控从事情报活动. 他在柏林探访过犹太物体,并告诉司法部长,可能是策划的袭击."
5,Studie: USAID-Kürzungen könnten zu massenhaftem Tod führen,Unter Präsident Trump hat die US-Regierung das Geld für Entwicklungshilfeprogramme drastisch reduziert. Experten warnen vor dramatischen Folgen - insbesondere für Kinder.,Study: USAID curtailments could lead to mass death,"Under President Trump, the US government has drastically reduced money for development aid programs. Experts warn of dramatic consequences - especially for children.",研究:美国国安局的裁减可能造成大规模死亡.,"在特朗普总统的领导下,美国政府大幅削减了发展援助项目的资金. 专家们警告,会产生重大后果,特别是儿童."
6,Türkei: Mehr als 120 Festnahmen in Stadtverwaltung von Izmir,Die türkische Justiz geht verstärkt gegen die Opposition vor. In der drittgrößten Stadt des Landes werden zahlreiche Haftbefehle vollstreckt. Aber auch die Medien geraten immer mehr unter Beschuss.,Turkey: More than 120 arrests in Izmir City Council,"The Turkish judiciary is increasingly taking action against the opposition. In the third largest city in the country, numerous arrest warrants are being executed, but the media are also getting more and more under attack.",土耳其在伊兹米尔市政府逮捕了120多名土耳其人,"土耳其的司法部门正在加紧对反对党的调查. 该国第三大城市已经发布了大量逮捕令,但媒体也遭到了不断的攻击."
7,News kompakt: Israel deutet Ende des Kriegs in Gaza an,Die israelischen Streitkräfte stehen nach Angaben von Verteidigungsminister Katz vor dem Abschluss des Einsatzes im Gazastreifen. Dänemark übernimmt die EU-Ratspräsidentschaft. Das Wichtigste in Kürze.,News compact: Israel indicates the end of the war in Gaza,"According to Secretary of Defense Katz, the Israeli armed forces are facing the completion of the operation in the Gaza Strip. Denmark is taking over the Presidency of the EU Council.",最新消息:以色列暗示加沙战争结束,以色列军队在加沙地带行动结束前已收到国防部长卡兹的指示. 丹麦接任欧盟理事会主席. 最重要的事情很快就要发生了.
8,Hermannstadt: Theaterfest im Schatten von Krieg und Gewalt,Seit 32 Jahren gibt es das Theaterfestival von Hermannstadt. Auch in diesem Jahr hat es Hunderttausende Besucher angelockt. Mit über 840 Veranstaltungen in nur zehn Tagen und mehr als 5000 Künstlern aus über 80 Ländern.,Hermannstadt: Theatre festival in the shadow of war and violence,"The Hermannstadt Theatre Festival has been open for 32 years. This year, too, it attracted hundreds of thousands of visitors, with over 840 events in just ten days and more than 5000 artists from over 80 countries.",赫爾曼城: 在战争和暴力阴影下举行戏剧节,"32年来,赫尔曼城的剧院节日已经举行了. 今年也吸引了数十万人来访者. 10天内有840多人出席,5 000多名来自80多个国家的艺术家."
9,Bundesregierung streicht Gelder für zivile Seenotrettung,In den vergangenen Jahren hat Deutschland die zivile Seenotrettung im Mittelmeer mit jährlich zwei Millionen Euro gefördert. Doch damit ist jetzt Schluss.,Federal Government withdraws funds for civilian rescue,"In recent years, Germany has supported civilian naval rescue in the Mediterranean Sea with two million euros per year, but this is now over.",联邦政府裁减资金用于紧急海上救援,"在过去的几年里,德国每年为地中海的民用紧急海上救援提供200万欧元的援助. 但是,现在,我们结束了."
