,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,"The hunt for Austin Tice, part 2",Lost in Syria,"Die Jagd nach Austin Tice, Teil 2",Verloren in Syrien,"La caza de Austin Tice, parte 2",Perdidos en Siria,"La chasse à Austin Tice, partie 2",Perdu en Syrie,"猎杀奥斯汀铁球,第2部分",损失在叙利亚
1,"Tamaki Yuichiro, Japan’s populist upstart who wants to be prime minister",The energetic leader is tapping into young people’s frustration and shaking up the country’s politics,"Tamaki Yuichiro, Japans populistischer Aufbruch, der Premierminister werden will",Der energische Führer greift die Frustration junger Menschen an und schüttelt die Politik des Landes auf,"Tamaki Yuichiro, el advenedizo populista de Japón que quiere ser primer ministro",El líder enérgico está aprovechando la frustración de los jóvenes y sacudiendo la política del país,"Tamaki Yuichiro, Japon Le populiste commence qui veut être premier ministre",Le leader énergique tire profit de la frustration des jeunes et ébranle la politique du pays,"日本民粹主义者玉木由一郎(Tamaki Yuichiro),","活跃的领袖正在利用年轻人的挫折感,"
2,Too many British universities are obsessed with being world-class,They should try being efficient and effective first,"Zu viele britische Universitäten sind davon besessen, Weltklasse zu sein","Sie sollten zuerst versuchen, effizient und effektiv zu sein.",Demasiadas universidades británicas están obsesionadas con ser de clase mundial,Deberían intentar ser eficientes y eficaces primero.,Trop d'universités britanniques sont obsédées par le fait d'être de classe mondiale,Ils devraient d'abord s'efforcer d'être efficaces et efficients.,太多的英国大学 沉迷于成为世界一流的,它们应首先努力提高效率和效力
3,What is the richest country in the world in 2025?,Our annual ranking compares economies in three different ways,Was ist das reichste Land der Welt im Jahr 2025?,Unser jährliches Ranking vergleicht Volkswirtschaften auf drei verschiedene Arten,¿Cuál es el país más rico del mundo en 2025?,Nuestro ranking anual compara las economías de tres maneras diferentes,Quel est le pays le plus riche du monde en 2025?,Notre classement annuel compare les économies de trois façons différentes,2025年世界上最富有的国家是什么?,我们的年度排名以三种不同方式比较经济
4,The Epstein files and Donald Trump,A vast right-wing conspiracy comes for the president,Die Epstein-Dateien und Donald Trump,Eine riesige rechte Verschwörung kommt für den Präsidenten,Los archivos de Epstein y Donald Trump,Una vasta conspiración de derecha viene para el presidente,Les fichiers Epstein et Donald Trump,Une vaste conspiration de droite vient pour le président,Epstein案卷和Donald Trump案卷,一个庞大的右翼阴谋 来对付总统
5,"Charlie Kirk, pied piper of the American right",The college drop-out fighting to preserve Donald Trump’s youth vote,"Charlie Kirk, Pied Piper der amerikanischen Rechten","Die College-Abbrecher kämpfen, um Donald Trumps Jugendwahl zu erhalten","Charlie Kirk, flautista de la derecha americana",La deserción universitaria luchando para preservar el voto juvenil de Donald Trump,"Charlie Kirk, piéd piper de la droite américaine",L'université se bat pour préserver Donald Trump's le vote des jeunes,"查理・柯克,美国右翼的飞笛手",大学辍学抗争以维护唐纳德·特朗普的青年选票
6,Cover Story newsletter: How we chose the cover image,,Cover Story Newsletter: Wie wir das Coverbild gewählt haben,,Portada del boletín: Cómo elegimos la imagen de la portada,,Cover Story newsletter: Comment nous avons choisi l'image de couverture,,封面新闻通讯:我们如何选择封面图像,
7,Teflon Don: can the economy withstand a Trump shock?,"Our weekly podcast on democracy in America. This week, we examine whether Donald Trump will damage the resoundingly resilient economy.",Teflon Don: Kann die Wirtschaft einem Trump-Schock standhalten?,"Unser wöchentlicher Podcast über Demokratie in Amerika. In dieser Woche untersuchen wir, ob Donald Trump der schallfesten widerstandsfähigen Wirtschaft Schaden zufügen wird.",Teflon Don: ¿Puede la economía soportar un choque de Trump?,"Nuestro podcast semanal sobre la democracia en Estados Unidos. Esta semana, examinamos si Donald Trump dañará la resonante y resiliente economía.",Teflon Don : l'économie peut-elle résister à un choc Trump ?,"Notre podcast hebdomadaire sur la démocratie en Amérique. Cette semaine, nous examinons si Donald Trump va nuire à l'économie résiliente.",Teflon Don:经济能否承受特朗普冲击?,"本周,我们研究唐纳德·特朗普是否会 破坏极具抗御力的经济。"
8,Do probiotics work?,"For a healthy microbiome, eating your greens is a surer bet",Funktionieren Probiotika?,"Für ein gesundes Mikrobiom, essen Sie Ihre Grüns ist eine sicherere Wette",¿Funcionan los probióticos?,"Para un microbioma saludable, comer sus verduras es una apuesta más segura",Les probiotiques fonctionnent-ils?,"Pour un microbiome sain, manger vos légumes verts est un pari plus sûr",抗生素有用吗?,"对于健康的微生物来说, 吃你的绿菜是更肯定的赌注"
9,Looking to stash a few million away? Try a British military base,Really out-of-the-way places can slip through the financial-reporting cracks,"Sie suchen, um ein paar Millionen weg zu verstauen? Versuchen Sie eine britische Militärbasis",Wirklich out-of-the-way-Orte können durch die Finanz-Reporting Risse rutschen,¿Buscas esconder algunos millones de personas? Prueba una base militar británica,Los lugares realmente fuera del camino pueden deslizarse a través de las grietas de los informes financieros,Vous cherchez à planquer quelques millions d'ici? Essayez une base militaire britannique,Les endroits vraiment éloignés peuvent glisser à travers les fissures de rapports financiers,想在远方藏几百万吗 试试英国军事基地,真正出外的地方 可能会从 金融报告裂缝中溜走
10,What to watch this weekend,"Our picks ask why people believe in religion, ideology or conspiracy theories",Was an diesem Wochenende zu sehen,"Unsere Auswahl fragt, warum Menschen an Religion, Ideologie oder Verschwörungstheorien glauben",Qué ver este fin de semana,"Nuestras elecciones preguntan por qué la gente cree en la religión, la ideología o las teorías de la conspiración",Que regarder ce week-end,"Nos choix demandent pourquoi les gens croient en la religion, l'idéologie ou les théories de conspiration",这周末看什么看这个周末,我们的选择问为什么人们相信宗教、意识形态或阴谋论
11,The US in brief: Did Trump write a risqué message to Epstein?,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Hat Trump Epstein eine Risqué-Nachricht geschrieben?,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: ¿Trump escribió un mensaje risqué a Epstein?,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref : Trump a-t-il écrit un message risqué à Epstein ?,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简而言之,美国:特朗普是否写了给Epstein的胡言乱语?","我们每天的政治最新情况,特别报道重要的故事"
