,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,Brazil is bashing its patron saint of the environment,Congress is bulldozing environmental laws. Marina Silva wants to stop it,Brasilien schlägt seinen Schutzpatron der Umwelt,Kongress ist Bulldozing Umweltgesetze. Marina Silva will es stoppen,Brasil está golpeando a su santo patrón del medio ambiente,El Congreso está arrasando leyes ambientales. Marina Silva quiere detenerlo,Le Brésil bat son saint patron de l'environnement,Le Congrès bulldozer les lois environnementales. Marina Silva veut l'arrêter,巴西正在抨击其保护环境的守护者圣人,国会正在推平环境法 玛瑞娜·席尔瓦想阻止它
1,What Superman tells you about American foreign policy,Should a man who can do anything choose to do nothing?,Was Superman über die amerikanische Außenpolitik erzählt,"Sollte ein Mann, der etwas tun kann, sich entscheiden, nichts zu tun?",Lo que Superman te dice sobre la política exterior estadounidense,¿Debería un hombre que puede hacer cualquier cosa elegir no hacer nada?,Ce que Superman vous dit sur la politique étrangère américaine,Un homme qui peut faire n'importe quoi devrait-il choisir de ne rien faire ?,超人告诉你的美国外交政策,一个能做任何事的人应该选择什么都不做吗?
2,The US in brief: Fire away,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Feuer weg,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Los EE.UU. en resumen: Despide,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref: Feu loin,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:开火","我们每天的政治最新情况,特别报道重要的故事"
3,Another delay of hostilities in Trump’s global trade war,Also on the daily podcast: Brazil’s broken football machine and England falls out of love with its lawns,Eine weitere Verzögerung der Feindseligkeiten in Trumps globalem Handelskrieg,Auch auf dem täglichen Podcast: Brazils kaputte Fußballmaschine und England fällt aus Liebe mit seinen Rasenflächen,Otra demora de las hostilidades en la guerra comercial global de Trump,También en el podcast diario: la máquina de fútbol rota de Brasil e Inglaterra se enamoran de sus céspedes,Un autre retard des hostilités dans la guerre commerciale mondiale de Trump,Aussi sur le podcast quotidien: le Brésil a cassé la machine de football et l'Angleterre tombe de l'amour avec ses pelouses,特朗普全球贸易战争再次推迟敌对行动,"巴西的足球机破损, 英格兰也因爱草坪而坠落。"
4,Vinod Khosla on how the anti-green agenda could help climate tech,The key will be to develop technologies at prices attractive to China and India,"Vinod Khosla darüber, wie die anti-grüne Agenda Klimatechnologie helfen könnte","Der Schlüssel wird darin bestehen, Technologien zu Preisen zu entwickeln, die für China und Indien attraktiv sind.",Vinod Khosla sobre cómo la agenda anti-verde podría ayudar a la tecnología climática,La clave será desarrollar tecnologías a precios atractivos para China e India.,Vinod Khosla sur la façon dont le programme anti-vert pourrait aider les technologies climatiques,La clé sera de développer des technologies à des prix attractifs pour la Chine et l'Inde.,Vinod Khosla关于反绿色议程如何能够帮助气候技术,关键是以对中国和印度有吸引力的价格开发技术。
5,An insight into Jeff Bezos’s approach to life,A handpicked article read aloud from the latest issue of The Economist,Ein Einblick in Jeff Bezoss Zugang zum Leben,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,Una visión del acercamiento de Jeff Bezos a la vida,Un artículo escogido a mano leído en voz alta del último número de The Economist,Un aperçu de l'approche de Jeff Bezos à la vie,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,深入了解Jeff Bezos的生活方式,"《经济学家》最新一期《经济学家》的一篇文章,"
6,The 19th century is a terrible guide to modern statecraft,"A world carved up between Presidents Trump, Xi and Putin would be unstable and unsafe",Das 19. Jahrhundert ist ein schrecklicher Führer für moderne Staatskunst,"Eine Welt zwischen den Präsidenten Trump, Xi und Putin wäre instabil und unsicher",El siglo XIX es una terrible guía para el arte estatal moderno,"Un mundo esculpido entre los presidentes Trump, Xi y Putin sería inestable e inseguro",Le 19ème siècle est un terrible guide de l'art moderne,"Un monde creusé entre les présidents Trump, Xi et Poutine serait instable et dangereux",19世纪是现代国家工艺的可怕指南,特朗普、习近平和普京三主席之间分裂的世界将不稳定和不安全
7,How drones and video-game techniques are coming together in Ukraine’s war,The idea of the body count evolves,Wie Drohnen und Video-Spieltechniken im Ukraine-Krieg zusammenkommen,Die Idee der Körperzahl entwickelt sich,Cómo los drones y las técnicas de videojuegos se están uniendo en la guerra de Ucrania,La idea del conteo del cuerpo evoluciona,Comment les drones et les techniques de jeu vidéo se rassemblent en Ukraine,L'idée du nombre de corps évolue,无人机和视频游戏技术如何在乌克兰战争中走到一起,身体数的概念进化
8,Trump’s trade deals try a creative way to hobble China,"To appease the world’s biggest market, countries must anger the world’s biggest trader","Trumps Handelsgeschäfte versuchen einen kreativen Weg, um China zu humpeln","Um den größten Markt der Welt zu besänftigen, müssen die Länder den größten Händler der Welt ärgern",Los acuerdos comerciales de Trump intentan una manera creativa de cobardear a China,"Para apaciguar el mercado más grande del mundo, los países deben enojar al mayor comerciante del mundo",Les accords commerciaux de Trump Essayez une façon créative de faire obstacle à la Chine,"Pour apaiser le plus grand marché du monde, les pays doivent irriter le plus grand trader du monde",特朗普的贸易交易尝试以创新的方式打垮中国,"为了安抚世界最大的市场,各国必须激怒世界最大的贸易商"
9,Blighty newsletter: Sir Keir goes back to the future,,Blighty Newsletter: Sir Keir geht zurück in die Zukunft,,Boletín Blighty: Sir Keir vuelve al futuro,,Blighty newsletter: Sir Keir retourne à l'avenir,,Blighty通讯:Keir爵士回到未来,
