,title-de,content-de,title-en,content-en,title-zh,content-zh
0,Ukraine: Selenskyj dankt den USA - Klitschko unzufrieden,"US-Präsident Trump vollzieht eine Wende in seiner Ukraine-Politik und verschärft den Ton gegenüber Russland. Präsident Selenskyj ist deswegen zufrieden - anders reagiert der Bürgermeister von Kyjiw, Vitali Klitschko.",Ukraine: Selensky thanks the USA - Klitschko dissatisfied,"U.S. President Trump is making a turn in his Ukraine policy and sharpening the tone towards Russia. President Selenskyy is therefore satisfied - differently reacted the mayor of Kyyiv, Vitali Klichko.",乌克兰:塞伦斯基感谢美国 - - 奇奇科不满.,"美国总统特朗普正对乌克兰政策进行反弹,并加深了对俄罗斯的语气. 塞伦斯基吉总统为此感到满意 - 与此不同,基吉镇长维他利奇科的反应截然不同"
1,Österreich: Erste Anklage gegen Investor René Benko,"Seit Januar sitzt der Tiroler Gründer der insolventen Signa-Gruppe in Untersuchungshaft. René Benko wird beschuldigt, Vermögenswerte widerrechtlich beiseitegeschafft zu haben.",Austria: First indictment against investor René Benko,"Since January, the Tyrolean founder of the insolvent Signa Group has been held in custody. René Benko is accused of having unlawfully removed assets.",奥地利:对弗南·雷内·本科的首次起诉,"1月以来,提洛勒集团的创始人被拘留了. Rene Benko被控非法挪用资产."
2,Ursula Krechel wird mit Büchner-Preis 2025 geehrt,"Flucht, Exil, Gewalt und Feminismus: Um diese Themen kreist das Werk der 77-jährigen Autorin, die auch als Regisseurin eigener Hörspiele hervortrat. Nun erhält sie die wichtigste literarische Auszeichnung in Deutschland.",Ursula Krechel is honored with Büchner Prize 2025,"Escape, exile, violence and feminism: The 77-year-old author's work revolves around these themes, which also emerged as a director of her own radio plays. Now she receives the most important literary award in Germany.",乌苏拉·克蕾切尔将在2025年颁发布布克纳奖,"逃亡,流亡,暴力和女权主义:为了这些目的,77岁的女作家的著作将环绕着她,她也以自己导演的身份出现. 现在,她获得了德国最重要的文学奖."
3,Private Astronauten von der ISS wieder zurück auf der Erde,Nach mehr als zwei Wochen an Bord der Internationalen Raumstation ISS sind vier Astronauten der Axiom-4-Crew zurück auf der Erde. Die Mission kostete Millionen - wird Raumfahrt nun zum neuen Vergnügen für Superreiche?,Private astronauts from the ISS back on Earth,After more than two weeks on board the International Space Station (ISS) four astronauts of the Axiom-4 crew are back on Earth. The mission cost millions - will space travel become a new pleasure for super-rich people?,国际太空站的二等太空人返回地球,"经过两周的时间,在国际太空站的太空站上,4名航天员返回地球. 这项任务花费了数百万美元,宇航员现在成为超级富豪的新欢吗?"
4,News kompakt: US-Drohnen via Ramstein - Urteil in Karlsruhe,"Ist Deutschland mitverantwortlich, wenn US-Drohnen Menschen töten? Darüber urteilt heute das Bundesverfassungsgericht. Chinas Wirtschaft wächst trotz des Handelsstreits. Das Wichtigste in Kürze.",News compact: US drones via Ramstein - Judgment in Karlsruhe,"Is Germany partly responsible when US drones kill people? Today, the Federal Constitutional Court judges this. China's economy is growing despite the trade dispute.","最新消息:通过Ramstein对卡尔斯鲁厄的判决,美国无人机在卡尔斯鲁厄的审判.","美国无人机杀人是德国的责任吗? 今天,联邦宪法法院判决. 尽管贸易纠纷,中国经济正在增长. 最重要的事情很快就要发生了."
5,Ukraine: Selenskyj plant Regierungsumbildung,Spekuliert wurde schon lang. Nun ist klar: Präsident Wolodymyr Selenskyj will einen neuen Kopf an der Spitze des Kabinettstisches in Kyjiw. Julia Swyrydenko soll neue Ministerpräsidentin werden.,Ukraine: Selenskyj plans to reform government,Now it is clear that President Wolodymyr Selenskyy wants a new head at the head of the Kyiv cabinet table. Julia Swyrydenko is to become the new Prime Minister.,乌克兰:塞伦斯基 (Selenskyy) 计划政府改组.,"推测已久. 现在很明显,总统沃罗迪迈尔·塞尔伦斯基 (Wollowymyr Selensky) 想在基吉夫的内阁高层当上新任首相. 茱莉亚·斯维登科想成为新的总理."
6,US-Drohnen-Krieg: Verfassungsgericht entlastet Deutschland,"Die US-Airbase in Ramstein darf für tödliche Drohnen genutzt werden, allerdings hat Deutschland auch eine Schutzpflicht. Entscheidend ist der Einzelfall.",US drone war: Constitutional Court relieves Germany,"The US airbase in Ramstein may be used for deadly drones, but Germany also has a duty of protection. The individual case is decisive.",美国无人机战争:宪法法庭免除德国的罪责,"拉姆斯丁的美国空军基地可以用于致命无人机,但德国也有保护措施. 关键是具体情况."
7,Zeichen und Worte - das Programm von Papst Leo XIV.,"Neuer Stil, neue Signale: Zwei Monate nach Amtsantritt setzt Papst Leo XIV. eigene Akzente – in Gesten, Kleidung und Auftritt. Was verrät sein Wandel über das Pontifikat?",Signs and words - the program of Pope Leo XIV,"New style, new signals: Pope Leo XIV sets his own accents two months after taking office – in gestures, clothing and appearance. What does his change about the pontificate reveal?",教宗里奥十四世的标志和文字 教宗李奥十四世的程序,"新的信号,新的信号:就职两个月后,教皇把里奥十四世四世 自己的口音改装成手势,衣服和表演. 他对教皇的变革有何反应?"
8,Grenzkontrollen: Zwischen Bürgerwehr und Grenzgängeralltag,"Jahrelang haben Menschen in der deutsch-polnischen Grenzregion ihr Leben grenzüberschreitend aufgebaut. Nun müssen sie sich daran gewöhnen, dass die Grenze wegen der eingeführten Kontrollen sie wieder mehr trennt.",Border controls: Between the Civil Service and the everyday work of the border workers,"For years, people in the German-Polish border region have built up their lives cross-border. Now they have to get used to the fact that the border divides them more because of the introduced controls.",边境管制: 国民警卫队与边境警察日之间的边界管制,"多年来,在德国和波兰边境地区,人们已经建立了跨境生活. 现在他们必须习惯,因为经过管制,边界必须重新隔开他们."
9,Streit um Zölle aus den USA: EU setzt weiter auf Dialog,"Während Trump drastische Zölle ankündigt, halten die EU-Wirtschaftsminister weiter an ihrer Verhandlungsstrategie fest: Zumindest bis Anfang August sollen die USA nicht mit Gegenmaßnahmen rechnen müssen.",Dispute over US tariffs: EU continues to engage in dialogue,"While Trump announces drastic tariffs, EU economic ministers continue to stick to their negotiating strategy: at least by the beginning of August, the US should not have to expect countermeasures.",美国关税争端:欧盟继续要求对话,"特朗普宣布对外关税急剧增加 欧盟经济部长仍坚持谈判策略:至少在8月初,美国不必预期会采取反措施"
10,Tod eines Rekruten in der Ukraine facht Orbans Hetze an,Nach dem Tod eines ungarischstämmigen Rekruten in der Ukraine unter ungeklärten Umständen entfacht Viktor Orban eine neue Kampagne gegen das Nachbarland - DW-Recherchen zufolge auch mit falschen Videos.,Death of a recruit in Ukraine incites Orban's incitement,"After the death of a Hungarian-born recruit in Ukraine under unexplained circumstances, Viktor Orban launched a new campaign against the neighboring country - according to DW research also with false videos.","乌克兰新兵的死讯传来""牛头鹰""的恶言","乌克兰的匈牙利新兵去世后,在悬而未决的情况下,维克多·欧班发起了针对邻国的新运动 - 据DW调查显示,DW也用假视频."
11,Nepal: Elektroautos erobern die Straßen von Kathmandu,"Elektrofahrzeuge werden in Nepal beliebter, das Netz der Aufladestationen dichter. Und mehr Strom kommt aus Wasserkraftwerken. Die Regierung fördert diese Entwicklung gezielt.",Nepal: Electric cars conquer the streets of Kathmandu,"Electric vehicles are becoming more popular in Nepal, the grid of charging stations is denser, and more electricity comes from hydroelectric power plants. The government is specifically promoting this development.",尼泊尔: 电动汽车占领加德满都的街道,"尼泊尔的电动汽车更受欢迎,充电网更广. 更多的电流来自水电厂. 政府的目标是推动这一发展."
