,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,Vaccinations to prevent cervical cancer have plummeted in Britain,"Blame declining confidence, a lack of convenience and rising complacency",Impfungen gegen Gebärmutterhalskrebs sind in Großbritannien gesunken,"Beschuldigen Sie sinkendes Vertrauen, Mangel an Bequemlichkeit und steigende Selbstzufriedenheit",Las vacunas para prevenir el cáncer cervical se han desplomado en Gran Bretaña,"Culpa a la confianza cada vez menor, la falta de comodidad y el aumento de la complacencia",Les vaccinations pour prévenir le cancer du col de l'utérus ont chuté en Grande-Bretagne,"Le manque de confiance, le manque de commodité et la complaisance croissante",防止子宫颈癌的疫苗接种在英国急剧下降,将信心下降、缺乏方便和自满情绪上升归咎于信心下降、缺乏方便和自满情绪上升
1,"What’s your preferred playback speed: 1x, 1.5x or 2x?","Young people, in particular, want audiobooks, podcasts and videos to go faster","Was ist Ihre bevorzugte Wiedergabegeschwindigkeit: 1x, 1,5x oder 2x?","Besonders junge Leute wollen Hörbücher, Podcasts und Videos schneller machen","¿Cuál es su velocidad de reproducción preferida: 1x, 1.5x o 2x?","Los jóvenes, en particular, quieren que los audiolibros, los podcasts y los vídeos vayan más rápido","Quelle est votre vitesse de lecture préférée : 1x, 1,5x ou 2x ?","Les jeunes, en particulier, veulent que les livres audio, les podcasts et les vidéos aillent plus vite",您首选的播放速度是:1x、1.5x或2x?,"特别是年轻人,他们希望视听书、播客和视频更快"
2,The US in brief: Stocks soar on inflation news,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Die Aktien steigen an den Inflationsmeldungen,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: Las acciones se disparan en las noticias de inflación,"Nuestra actualización política diaria, con las historias que importan",Les États-Unis en bref : les stocks montent sur les nouvelles de l'inflation,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:股票在通货膨胀新闻上大肆报道。","我们每天的政治最新情况,特别报道重要的故事"
3,Just getting started: El Salvador’s president for life,Also on the daily podcast: the low points of America’s fertility crash and Provence becomes as much brand as destination,Gerade erst begonnen: El Salvadors Präsident für das Leben,Auch auf dem täglichen Podcast: die Low Points von Amerikas Fruchtbarkeits-Crash und Provence wird so viel Marke wie Ziel,Acaban de empezar: El presidente de El Salvador de por vida,También en el podcast diario: los puntos bajos de la caída de la fertilidad de América y Provenza se convierte en tanto marca como destino,Je viens de commencer: El Salvador's président pour la vie,Aussi sur le podcast quotidien : les points bas de l'Amérique s'écrasent la fertilité et la Provence devient autant de marque que de destination,刚刚开始:萨尔瓦多终身总统,在每日播客上:美国生育率崩溃和普罗旺斯的低点成为目的地的品牌。
4,Brazil bashing: the Trumpian school of foreign policy,A handpicked article read aloud from the latest issue of The Economist,Brasilien schlägt: Die Trumpsche Schule der Außenpolitik,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,Brasil golpea: la escuela Trumpiana de política exterior,Un artículo escogido a mano leído en voz alta del último número de The Economist,Brésil : l'école Trumpienne de politique étrangère,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,巴西击打:特朗皮亚外交政策学校,"《经济学家》最新一期《经济学家》的一篇文章,"
5,Nerves are fraying ahead of the Trump-Putin summit,Russian troops surge in Ukraine as Europe fears betrayal,Nerven rüsten sich vor dem Trump-Putin-Gipfel,"Russische Truppen steigen in der Ukraine an, da Europa Verrat fürchtet",Los nervios se están deshilachando antes de la cumbre de Trump y Putin,Las tropas rusas aumentan en Ucrania mientras Europa teme la traición,Les Nerves s'affrontent devant le sommet Trump-Putin,Les troupes russes montent en Ukraine alors que l'Europe craint la trahison,神经在特朗普廷高峰会前,随着欧洲害怕背叛 俄国军队在乌克兰的激增
6,How scared should you be of “the China squeeze”?,Xi Jinping masters the dark arts of the trade war,Wie verängstigt solltest du vor dem China-Squeeze sein?,Xi Jinping beherrscht die dunklen Künste des Handelskrieges,¿Qué tan asustado debería estar de “el apretón de China”?,Xi Jinping domina las artes oscuras de la guerra comercial,À quel point devriez-vous avoir peur de la Chine ?,Xi Jinping maîtrise les arts sombres de la guerre commerciale,你该多害怕“中国挤压”?,习近平掌握着贸易战争的黑暗艺术
7,"Race, power and money in South Africa",The staggering costs of Black Economic Empowerment,"Rennen, Macht und Geld in Südafrika",Die schwindelerregenden Kosten von Black Economic Empowerment,"Raza, poder y dinero en Sudáfrica",Los asombrosos costos del empoderamiento económico de los negros,"Race, puissance et argent en Afrique du Sud",Les coûts stupéfiants de l'autonomisation économique des Noirs,南非的种族、权力和金钱,赋予黑人经济权力的巨大代价
8,Cash-trapped (part 2): drowning in debt,"Our weekly podcast on China. This week, we meet the middle-class borrowers struggling with repayments",Bargeldumschlag (Teil 2): Ertrinken von Schulden,"Unser wöchentlicher Podcast über China. Diese Woche treffen wir die Mittelklasse-Kreditnehmer, die mit Rückzahlungen kämpfen.",Cash-trapped (parte 2): ahogamiento en deuda,"Nuestro podcast semanal sobre China. Esta semana, nos encontramos con los prestatarios de clase media que luchan con los reembolsos",Tracés en espèces (partie 2) : noyade de dettes,"Notre podcast hebdomadaire sur la Chine. Cette semaine, nous rencontrons les emprunteurs de la classe moyenne en difficulté avec les remboursements",现金(第2部分):债务淹没,"本周我们遇到中产阶级借款人,"
9,The looming military threat in the Arctic,Great-power competition in the far north puts renewed attention on Svalbard,Die drohende militärische Bedrohung in der Arktis,Großmacht-Wettbewerb im fernen Norden stellt wieder Aufmerksamkeit auf Svalbard,La amenaza militar inminente en el Ártico,La competencia de gran potencia en el extremo norte pone una atención renovada en Svalbard,La menace militaire imminente dans l'Arctique,La compétition de grande puissance dans l'extrême nord accorde une attention renouvelée à Svalbard,北极迫在眉睫的军事威胁,远北地区的大权力竞争重新引起对斯瓦尔巴的注意
