,title-de,content-de,title-en,content-en,title-zh,content-zh
0,Israel lässt Gaza-Hilfe durch Privat-Unternehmen wieder zu,"Die Wareneinfuhr durch den Privatsektor solle ""schrittweise und kontrolliert wieder aufgenommen"" werden, erklärte die zuständige Behörde COGAT. Israel reagiert mit dem Beschluss auch auf wachsenden internationalen Druck.",Israel Releases Gaza Aid Through Private Companies,"Imports of goods through the private sector should be ""resumed step by step and under control"", said the competent authority COGAT. Israel is also responding to increasing international pressure with the decision.",以色列通过私营公司重新批准加沙援助,"主管当局解释说,私营部门进口的商品应该""以步调和控制的方式重新装入"" COGAT. 以色列也对国际压力日增的决定作出回应."
1,Frankreichs Palästina-Kurs vertieft religiöse Gräben,"Politische Spaltung in Frankreich: Nach der Ankündigung von Präsident Macron, die palästinensischen Gebiete als eigenen Staat anzuerkennen, hat die Gewalt gegen muslimische und jüdische Gemeinschaften im Land zugenommen.",France's Palestine Course deepens religious trenches,"Political split in France: Following President Macron's announcement that Palestinian territories would be recognized as their own state, violence against Muslim and Jewish communities in the country has increased.",法国的巴勒斯坦课程深化宗教战壕,"在法国的政治分裂:在麦肯总统宣布承认巴勒斯坦领土是自己的国家后,对穆斯林和犹太社区的暴力已经增加."
2,Neue US-Strategie zur Beendigung des Kriegs im Gazastreifen?,"Es geht nicht mehr nur um eine begrenzte Waffenruhe in Gaza. Die USA erklärten, die Terrororganisation Hamas sei bereit, die Waffen niederzulegen. Doch die Extremisten stellen Bedingungen.",New US strategy to end the war in Gaza?,It is no longer just about a limited ceasefire in Gaza. The US said that the terrorist organization Hamas was ready to put down the weapons. But the extremists are setting conditions.,结束加沙地带战争的新美国战略?,这不再只是加沙的有限停火问题了. 美国宣称哈马斯恐怖组织愿意放下武器. 但极端分子们提供条件.
3,Gewaltige Sturzflut erfasst indische Touristenregion,Eine Schlammlawine wälzt sich von den Bergen ins Tal. Die Folgen für Dharali im indischen Bundesstaat Uttarakhand sind verheerend.,Huge torrential flood captures Indian tourist region,A mud avalanche rolls from the mountains into the valley. The consequences for Dharali in the Indian state of Uttarakhand are devastating.,赤裸裸的洪水席卷了印度旅游地区,泥漿從山脊流向山谷. 印度的烏他拉克拉罕邦的達利市的災難性后果是巨大的.
4,Moldau: Prorussische Gouverneurin zu Haftstrafe verurteilt,Die kleine Republik Moldau schwankt seit langem zwischen Ost und West. In wenigen Wochen wird ein neues Parlament gewählt. In den Wahlkampf platzt das Urteil in einem Strafprozess.,Moldova: Pro-Russian Governor Sentenced to Prison,"The small Republic of Moldova has long fluctuated between East and West. In a few weeks, a new parliament will be elected. In the election campaign, the verdict bursts in a criminal trial.","摩尔多瓦,普罗俄州长被判入狱","小摩尔多瓦共和国长期以来一直在东边和西边摇摆不定. 几周后,新议会将选出. 竞选活动将以刑事审判告终."
5,Ex-Fußball-Weltmeister Frank Mill ist tot,"Der frühere deutsche Fußball-Nationalspieler und WM-Teilnehmer von 1990 Frank Mill ist im Alter von 67 Jahren gestorben. Der frühere Topstürmer sagte über sich selbst: ""Eigentlich bin ich kein Weltmeister.""",Ex-football world champion Frank Mill is dead,"The former German national football player and World Cup participant from 1990 Frank Mill died at the age of 67. The former top striker said about himself: ""Actually, I am not a world champion.""",前足球冠军弗兰克·米尔死了,"1990年,前德国足球运动员和世界冠军弗兰克·米尔 (Frank Mill) 死于67岁. 前任参赛者自言自语说: ""其实我不是世界冠军. """
6,Spionage-Prozess: Ex-Assistent von AfD-Mann Krah vor Gericht,Ein früherer Mitarbeiter des bekannten AfD-Parlamentariers Maximilian Krah steht unter Spionage-Verdacht für China. Mit einer mutmaßlichen Komplizin muss er sich nun vor Gericht in Dresden verantworten.,Espionage trial: ex-assistant of AfD man Krah in court,"A former employee of the well-known AfD parliamentarian Maximilian Krah is suspected of espionage for China. With a suspected accomplice, he now has to answer to court in Dresden.",间谍程序: 最高法院审判AffD人克拉赫的前助理,"一名著名的AfD派系成员马克西米连·克拉赫为中国提供间谍证据. 现在,他必须接受审判,以一名同谋."
7,Brasiliens Ex-Präsident Bolsonaro muss in Hausarrest,Der frühere Staatschef Brasiliens spricht bei einer Demonstration per Telefon zur Menge. Die Justiz hält das für rechtswidrig und verstärkt den Druck auf Jair Bolsonaro.,Brazil's ex-president Bolsonaro must be grounded,The former head of state of Brazil speaks to the crowd during a demonstration by telephone. The judiciary considers this illegal and increases the pressure on Jair Bolsonaro.,巴西前总统波尔森罗必须被软禁,"巴西的前任国家元首通过电话和电话对示威游行发言. 司法部门认为这是非法的,并加强了对贾尔·博尔塔罗的压力."
8,News kompakt: Hausarrest für Brasiliens Ex-Staatschef,Der Rechtspopulist Jair Bolsonaro soll gegen gerichtliche Auflagen verstoßen haben. Der ukrainische Präsident Selenskyj besucht Soldaten an der Front. Das Wichtigste in Kürze.,News compact: Home arrest for Brazil's former head of state,The right-wing populist Jair Bolsonaro is said to have violated judicial requirements. Ukrainian President Selenskyi visits soldiers at the front.,最新消息:禁足巴西前国务卿,"法律民粹主义者贾尔·博尔森罗 (Jair Bolsono) 违反了司法程序. 乌克兰总统塞尔伦斯基 (Selenskyj) 在前线访问士兵. 最重要的是,很快."
9,Bosnien: Milorad Dodik verliert Amt nach Urteil,Milorad Dodik darf sein Amt als Präsident der Republika Srpska nicht mehr ausüben. Das Oberste Gericht Bosniens bestätigte das Urteil: Politikverbot für sechs Jahre – Haft bleibt ihm dank Kaution erspart.,Bosnia: Milorad Dodik loses office after judgment,Milorad Dodik is no longer allowed to serve as President of the Republika Srpska. Bosnia's Supreme Court confirmed the verdict: a policy ban for six years – he is spared imprisonment thanks to bail.,波斯尼亚:米洛拉德·多迪克因判决而下台,"米洛拉德·多迪克不能再担任斯普斯卡共和国总统了. 波斯尼亚最高法院证实了判决:6年不得入狱,他获免保释."
