,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,"Swimming pools are cauldrons of envy, danger and lust",Holiday-makers love them. So do storytellers,"Schwimmbäder sind Kessel des Neids, der Gefahr und der Lust",Urlauber lieben sie. So wie Geschichtenerzähler,"Las piscinas son calderos de envidia, peligro y lujuria",Los hacedores de vacaciones los adoran.,"Les piscines sont des chaudrons d'envie, de danger et de convoitise","Les vacanciers les adorent, les conteurs aussi.",游泳池是嫉妒、危险和贪欲的宝库,"假日制作人喜欢他们,讲故事的人也喜欢"
1,Degrees of freedom? Harvard’s shakedown dilemma,Also on the daily podcast: an interview with France’s top general and satire evolves in the age of Trump,Grade der Freiheit? Harvards Shakedown-Dilemma,Auch auf dem täglichen Podcast: ein Interview mit France-General und Satire entwickelt sich im Zeitalter von Trump,Grados de libertad? El dilema del shakedown de Harvard,También en el podcast diario: una entrevista con el mejor general y sátira de Francia evoluciona en la era de Trump,Degrés de liberté? Le dilemme du shakedown de Harvard,Toujours sur le podcast quotidien : une interview avec Frances top general et satire évolue à l'ère de Trump,自由程度? 哈佛的摇摇两难困境,在每日播客上:接受法国最高统帅和讽刺的采访在特朗普时代不断演变。
2,"The US in brief: T for Texas, T for truancy","Our daily political update, featuring the stories that matter","Die USA in Kürze: T for Texas, T for truancy","Unser tägliches politisches Update mit den Geschichten, die wichtig sind","Los EE.UU. en resumen: T para Texas, T para el absentismo escolar","Nuestra actualización política diaria, con las historias que importan","Les États-Unis en bref : T pour le Texas, T pour l'absentéisme","Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言简言的美国:德克萨斯的T,旷课的T","我们每天的政治最新情况,特别报道重要的故事"
3,Greenlash: how to move the needle on climate change,A handpicked article read aloud from the latest issue of The Economist,Greenlash: Wie man die Nadel zum Klimawandel bewegt,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,Greenlash: cómo mover la aguja sobre el cambio climático,Un artículo escogido a mano leído en voz alta del último número de The Economist,Greenlash: comment déplacer l'aiguille sur le changement climatique,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,Greenlash:如何将针头移向气候变化,"《经济学家》最新一期《经济学家》的一篇文章,"
4,How McKinsey lost its edge,"As it nears 100, is the world’s most illustrious consultancy past its prime?",Wie McKinsey seinen Vorteil verlor,"Ist die weltberühmteste Beratung, die fast 100 Jahre alt ist, an ihrer Blüte vorbei?",Cómo McKinsey perdió su filo,"A medida que se acerca a los 100, ¿es la consultoría más ilustre del mundo más allá de su esplendor?",Comment McKinsey a perdu son bord,"Comme il approche de 100, le monde le plus illustre conseil a-t-il passé son premier?",麦肯西是如何失去优势的,"在接近100岁的时候,世界最杰出的顾问们是否已经超越了它的辉煌?"
5,The National Park Service is in disarray,The Trump administration is cutting thousands of staff at America’s favourite agency,Der National Park Service ist in Unordnung,Die Trump-Administration schneidet Tausende von Mitarbeitern bei Amerikas Lieblingsagentur,El Servicio de Parques Nacionales está en desorden,La administración Trump está cortando a miles de empleados en la agencia favorita de Estados Unidos,Le service des parcs nationaux est en désarroi,L'administration Trump est en train de couper des milliers de personnel à l'agence préférée de l'Amérique.,国家公园管理局陷入混乱,"特朗普政府正在裁员数千名美国最喜爱的机构工作人员,"
6,AstraZeneca’s falling out with Britain,The country’s largest listed company is a jewel that may drop out of the crown,AstraZenecas fällt mit Großbritannien,"Das größte börsennotierte Unternehmen des Landes ist ein Juwel, das aus der Krone fallen kann",AstraZeneca está peleando con Gran Bretaña,La mayor compañía cotizada del país es una joya que puede abandonar la corona,AstraZeneca s'effondre avec la Grande-Bretagne,La plus grande société cotée du pays est un bijou qui peut tomber de la couronne,AstraZeneca与英国分崩离析,该国最大的上市公司是可能从王冠上退出的珠宝。
7,Savvy staff are moving from China’s nurseries to its care homes,Last year there were 12m fewer pre-school pupils than in 2021,Savvy Mitarbeiter bewegen sich von Chinas Baumschulen zu seinen Pflegeheimen,Letztes Jahr gab es 12m weniger Vorschulkinder als 2021,El personal de Savvy se está trasladando de las guarderías chinas a sus hogares de acogida,El año pasado hubo 12 millones menos de alumnos preescolares que en 2021,Le personnel de Savvy déménage des crèches chinoises vers ses foyers de soins,"L'année dernière, il y avait 12 millions d'élèves d'âge préscolaire de moins qu'en 2021.",Savvvy工作人员正在从中国的托儿所迁至其护理之家。,"去年,学龄前学生人数比2021年少12万,比2021年少12万。"
8,Pakistan’s army chief is cosying up to Donald Trump,The field marshal is also tightening his grip on power at home,Pakistans Armeechef gesellt sich zu Donald Trump,Der Feldmarschall spannt auch zu Hause die Macht ein,El jefe del ejército de Pakistán le está dando la bienvenida a Donald Trump,El mariscal de campo también está apretando el poder en casa.,Le chef de l'armée pakistanaise est douillet jusqu'à Donald Trump,Le maréchal de terrain serre aussi son emprise sur le pouvoir à la maison,巴基斯坦陆军总司令正在追逐唐纳德·特朗普(Donald Trump),元元帅也收紧了对国内权力的控制
9,Nayib Bukele could now rule El Salvador for life,His supermajority in the legislative assembly has removed the constitutional barriers to unlimited re-election,Nayib Bukele könnte jetzt El Salvador für das Leben regieren,Seine Supermehrheit in der gesetzgebenden Versammlung hat die verfassungsrechtlichen Hindernisse für eine unbegrenzte Wiederwahl beseitigt.,Nayib Bukele ahora podría gobernar El Salvador de por vida,Su supermayoría en la asamblea legislativa ha eliminado las barreras constitucionales a la reelección ilimitada,Nayib Bukele pourrait désormais gouverner El Salvador à vie,Sa supermajorité à l'Assemblée législative a éliminé les obstacles constitutionnels à une réélection illimitée,Nayib Bukele现在可以统治萨尔瓦多一生,"他在立法议会的绝大多数席位已经消除了宪法障碍,无法无限制地连选连任"
