,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,Which are the deadliest European cities in a heatwave?,The region has already experienced thousands of deaths this year,Welches sind die tödlichsten europäischen Städte in einer Hitzewelle?,Die Region hat in diesem Jahr bereits Tausende von Todesfällen erlebt,¿Cuáles son las ciudades europeas más mortíferas en una ola de calor?,La región ya ha experimentado miles de muertes este año,Quelles sont les villes européennes les plus meurtrières d'une vague de chaleur?,La région a déjà connu des milliers de morts cette année,在热浪中最致命的欧洲城市是哪些?,本区域今年已经经历了数千人死亡
1,How to make sense of Donald Trump’s bizarre tariff rates,Our guide to a fiendishly complicated calculation,Wie man von Donald Trumps bizarren Tarifen Sinn macht,Unser Leitfaden zu einer teuflisch komplizierten Berechnung,Cómo dar sentido a las tarifas bizarras de Donald Trump,Nuestra guía para un cálculo diabólicamente complicado,Comment comprendre les taux tarifaires bizarres de Donald Trump,Notre guide pour un calcul complètement compliqué,如何理解唐纳德·特朗普的怪异关税率,我们的指南 一个邪恶的复杂计算
2,A farewell to arms? Hamas considers its options,"Also on the daily podcast: the overlooked emotion driving the markets, and our last “Archive 1945” instalment, on VJ day",Ein Abschied von den Waffen? Hamas betrachtet ihre Optionen,"Auch auf dem täglichen Podcast: die übersehene Emotion, die die Märkte antreibt, und unsere letzte Ausgabe von Archiv 1945, am VJ-Tag",¿Una despedida a las armas? Hamás considera sus opciones,"También en el podcast diario: la emoción pasada por alto que impulsa los mercados, y nuestra última entrega “Archivo 1945”, el día VJ",Un adieu aux armes ? Le Hamas envisage ses options,"Aussi sur le podcast quotidien: l'émotion négligée qui conduit les marchés, et notre dernier -Archive 1945, le jour de la VJ",向武器告别? 哈马斯考虑其选择,"也是在每日播客上:被忽略的情绪驱动着市场,"
3,The US in brief: DC gets an “emergency police commissioner”,"Our daily political update, featuring the stories that matter",Die USA in Kürze: DC bekommt einen Notfall-Polizei-Kommissar,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: DC consigue un “comisionado de policía de emergencia”,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref : DC obtient un commissaire de police d'urgence,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:华盛顿获得一名“紧急警务专员”","我们每天的政治最新情况,特别报道重要的故事"
4,"Post-traumatic stress disorder haunted millions of veterans of the second world war long before it had a name, writes David Nasaw",The historian on how soldiers struggled to rebuild their lives amid a hidden epidemic of psychological damage,"Posttraumatische Stressstörung spukte Millionen von Veteranen des Zweiten Weltkriegs lange bevor es einen Namen hatte, schreibt David Nasaw","Der Historiker, wie Soldaten kämpften, um ihr Leben inmitten einer versteckten Epidemie psychischer Schäden wieder aufzubauen","Trastorno de estrés postraumático persiguió a millones de veteranos de la segunda guerra mundial mucho antes de tener un nombre, escribe David Nasaw",El historiador sobre cómo los soldados lucharon para reconstruir sus vidas en medio de una epidemia oculta de daño psicológico,"Le syndrome de stress post-traumatique hantait des millions d'anciens combattants de la deuxième guerre mondiale bien avant qu'il n'ait un nom, écrit David Nasaw",L'historien sur la façon dont les soldats ont lutté pour reconstruire leur vie au milieu d'une épidémie cachée de dommages psychologiques,"David Nasaw写道, 创伤后应激障碍困扰着数以百万计的第二次世界大战老兵,",历史学家关于士兵如何在隐藏的心理伤害流行病中努力重建生活的历史学家
5,The great Syrian beach trip,A visit to the seaside once risked arrest and torture. Now people are soaking up the sun,Die große syrische Strandreise,Ein Besuch am Meer riskierte einmal Verhaftung und Folter. Jetzt saugen die Menschen die Sonne auf,El gran viaje a la playa siria,Una visita a la costa una vez se arriesgó a ser arrestado y torturado. Ahora la gente está tomando el sol,Le grand voyage sur la plage syrienne,Une visite au bord de la mer risque une fois d'être arrêtée et torturée.,伟大的叙利亚海滩之旅,参观海边曾经有被逮捕和酷刑的危险。 现在人们正在浸透阳光。
6,Fee-asco: why Trump’s tariffs have hit South-East Asia so hard,"Our podcast on markets, the economy and business. This week, the seemingly arbitrary levies are taking a toll on the region",Fee-asco: Warum Trumps Zölle Südostasien so hart getroffen haben,"Unser Podcast über Märkte, Wirtschaft und Wirtschaft. Diese Woche, die scheinbar willkürlichen Abgaben nehmen eine Maut auf die Region",Fee-asco: ¿por qué los aranceles de Trump han golpeado tan fuerte al sudeste asiático?,"Nuestro podcast sobre los mercados, la economía y los negocios. Esta semana, los impuestos aparentemente arbitrarios están cobrando un peaje en la región",Fee-asco : pourquoi les droits de douane de Trump ont frappé l'Asie du Sud-Est si durement,"Notre podcast sur les marchés, l'économie et les entreprises. Cette semaine, les prélèvements apparemment arbitraires ont un impact sur la région",收费:为什么特朗普的关税对东南亚的冲击如此之大,"我们的市场、经济和商业播客。 本周,看似武断的税收正在给该地区带来损失。"
7,Razia Jan insisted on educating Afghanistan’s girls,"The fearless teacher and campaigner died on July 20th, aged 81","Razia Jan bestand darauf, Afghanistans Mädchen zu erziehen",Der furchtlose Lehrer und Kämpfer starb am 20. Juli im Alter von 81 Jahren,Razia Jan insistió en educar a las niñas de Afganistán,"El intrépido maestro y activista murió el 20 de julio, a los 81 años.",Razia Jan a insisté pour éduquer les filles afghanes,"L'intrépide enseignant et militant est mort le 20 juillet, âgé de 81 ans.","Razia Jan坚持要教育阿富汗女孩,","于7月20日死亡, 年龄81岁,"
8,"Economic data, commodities and markets",,"Wirtschaftsdaten, Rohstoffe und Märkte",,"Datos económicos, productos básicos y mercados",,"Données économiques, produits de base et marchés",,经济数据、商品和市场,
9,Thought John Proctor was one of the good guys? Think again,A hit Broadway show brings “The Crucible” into the era of #MeToo,"Ich dachte, John Proctor wäre einer der Guten?",Eine Hit-Broadway-Show bringt das Crucible in die Ära von #MeToo,¿Pensabas que John Proctor era uno de los buenos?,Un exitoso espectáculo de Broadway trae “The Crucible” a la era de #MeToo,Je pensais que John Proctor était l'un des gentils ?,Un hit Broadway show apporte -Le Crucible - à l'ère de #MeToo,还以为约翰普龙考特是好人?,"百老汇一出精彩的节目, 将「强兽」带入#MeToo的时代,"
10,"Bombs, dinosaurs and UFOs: Luis Walter Alvarez’s eclectic career",He won a Nobel prize in 1968 for his work on particle physics. But his interests ranged far beyond that field,"Bomben, Dinosaurier und UFOs: Luis Walter Alvarez eklektische Karriere",Er gewann 1968 einen Nobelpreis für seine Arbeiten zur Teilchenphysik. Aber seine Interessen reichten weit über diesen Bereich hinaus.,"Bombas, dinosaurios y ovnis: La carrera ecléctica de Luis Walter Álvarez","Ganó un premio Nobel en 1968 por su trabajo en física de partículas, pero sus intereses iban mucho más allá de ese campo.","Bombes, dinosaures et ovnis: Luis Walter Alvarez éclectique carrière",Il a reçu un prix Nobel en 1968 pour son travail sur la physique des particules. Mais ses intérêts allaient bien au-delà de ce domaine.,炸弹、恐龙和UFO:Luis Walter Alvarez的精选生涯,"1968年,他因粒子物理学工作而获得诺贝尔奖。 但他的兴趣远远超出这个领域。"
11,The largest dig in a lifetime is under way in Pompeii,What lies beneath the pumice in the ancient city is magnificent,Die größte Grabung im Leben ist in Pompeji im Gange,"Was unter dem Bimsstein in der alten Stadt liegt, ist großartig",La excavación más grande de toda la vida está en marcha en Pompeya,Lo que hay debajo de la pómez en la antigua ciudad es magnífico,La plus grande fouille d'une vie est en cours à Pompéi,Ce qui se trouve sous la ponce dans l'ancienne ville est magnifique,一生中最大的挖掘作业 正在庞贝进行,古代城市的浮石下
12,Should you trust that five-star rating on Airbnb?,How to make sense of online customer reviews,Solltest du dem Fünf-Sterne-Rating auf Airbnb vertrauen?,Wie man Sinn machen von Online-Kundenrezensionen,¿Deberías confiar en esa calificación de cinco estrellas en Airbnb?,Cómo dar sentido a las opiniones de clientes en línea,Devriez-vous faire confiance à cette note cinq étoiles sur Airbnb ?,Comment faire sens des commentaires des clients en ligne,你该相信Airbnb的五星级评分吗?,如何使在线客户审查具有意义
