,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,"Farewell to Carrie Bradshaw, TV’s exasperating, enduring heroine",She made viewers cross. But “Sex and the City” was unlike anything that had come before,"Lebe wohl zu Carrie Bradshaw, TV, ärgerlich, bleibende Heldin","Sie ließ die Zuschauer kreuzen. Aber -Sex und die Stadt war anders als alles, was zuvor gekommen war","Adiós a Carrie Bradshaw, la exasperante y duradera heroína de la televisión",Ella hizo cruzar a los espectadores. Pero “Sexo y la ciudad” era diferente a cualquier cosa que había venido antes,"Adieu à Carrie Bradshaw, héroïne exaspérante et durable",Elle a fait croiser les spectateurs. Mais le sexe et la ville était différent de tout ce qui était arrivé avant,"Carrie Bradshaw告别,",但是“性与城市”与以前发生的一切不同。
1,The US in brief: Trump’s poll ratings plumb the depths,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Trumps Umfrage-Ratings prallen in die Tiefen,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en pocas palabras: las encuestas de Trump llenan las profundidades,"Nuestra actualización política diaria, con las historias que importan","Les Etats-Unis en bref : Trump , les sondages sont au bord des profondeurs","Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:特朗普的民调评分使深度变深","我们每天的政治最新情况,特别报道重要的故事"
2,Trouble in paradise: US plans for Pacific war,Also on the daily podcast: climate-tech innovation and Hello Kitty,Ärger im Paradies: US-Pläne für Pazifikkrieg,Auch auf dem täglichen Podcast: Klima-Tech-Innovation und Hello Kitty,Problemas en el paraíso: Estados Unidos planea una guerra en el Pacífico,También en el podcast diario: innovación en tecnología climática y Hello Kitty,Problèmes au paradis : les plans américains pour la guerre du Pacifique,Aussi sur le podcast quotidien: l'innovation climat-technologie et Hello Kitty,天堂中的麻烦:美国太平洋战争计划,也是每日播客的播客:气候科技创新和哈罗凯蒂
3,Artist’s touch: the economics of emotion in art,A handpicked article read aloud from the latest issue of The Economist,Künstler berühren: die Ökonomie der Emotion in der Kunst,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,El toque del artista: la economía de la emoción en el arte,Un artículo escogido a mano leído en voz alta del último número de The Economist,Artiste : l'économie de l'émotion dans l'art,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,艺术家的触摸:艺术中的情感经济学,"《经济学家》最新一期《经济学家》的一篇文章,"
4,The Democrats who find “abundance liberalism” threatening,A call for more building runs into trouble in NIMBY-land,"Die Demokraten, die den Liberalismus der Fülle finden, bedrohen",Ein Aufruf für mehr Gebäude läuft in Schwierigkeiten in NIMBY-Land,Los demócratas que encuentran amenazador el “liberalismo de abundancia”,Una llamada para más edificios se mete en problemas en NIMBY-land,Les démocrates qui trouvent le libéralisme de l'abondance,Un appel pour plus de construction tombe en difficulté dans NIMBY-land,发现“解放自由主义”威胁的民主党人,要求建造更多建筑物的呼声在NNBY 土地上引起麻烦
5,Was globalisation ever a meritocracy?,"The Trumpian assault on globalism, as seen from Singapore",War die Globalisierung jemals eine Verdienstokratie?,"Der Trump'sche Angriff auf den Globalismus, wie aus Singapur gesehen",¿Fue la globalización alguna vez una meritocracia?,"El asalto Trumpiano al globalismo, como se ve desde Singapur",La mondialisation a-t-elle jamais été une méritocratie?,"L'assaut Trumpien contre le globalisme, vu de Singapour",全球化曾经是精英统治吗?,"Trumpian攻击全球主义,"
6,How AI-enhanced hackers are stealing billions,It is a boom time for cybersecurity firms,Wie KI-verstärkte Hacker Milliarden stehlen,Es ist eine Boom-Zeit für Cybersecurity-Firmen,Cómo los hackers mejorados por la IA están robando miles de millones,Es un momento de auge para las empresas de ciberseguridad,Comment les pirates renforcés par l'IA volent des milliards,C'est une période houleuse pour les entreprises de cybersécurité,人工增强的黑客如何偷盗数十亿,现在是网络安全公司繁荣的时代
7,The young American female soldiers of TikTok,An app that Congress considers to be a national-security risk helps to recruit soldiers,Die jungen amerikanischen Soldaten von TikTok,"Eine App, die Kongress als ein nationales Sicherheitsrisiko betrachtet, hilft, Soldaten zu rekrutieren",Las jóvenes soldados estadounidenses de TikTok,Una aplicación que el Congreso considera un riesgo para la seguridad nacional ayuda a reclutar soldados,Les jeunes soldats américaines de TikTok,Une application que le Congrès considère comme un risque pour la sécurité nationale aide à recruter des soldats,提托的年轻美国女战士,国会认为是国家安全风险的应用程序有助于招募士兵
8,Putin’s desire to destroy Western unity rages on,He bets on a military breakthrough or a Trump-brokered stitch-up,"Putins Wunsch, die westliche Einheit zu zerstören, tobt weiter",Er wettet auf einen militärischen Durchbruch oder einen Trump-brokered Stitch-up,El deseo de Putin de destruir la unidad occidental,Apostó por un avance militar o una cosida de Trump,Poutine veut détruire l'unité occidentale,Il parie sur une percée militaire ou sur un point de vue de Trump,普京摧毁西方团结的渴望,他赌的是军事突破 或是特朗普经纪的缝合
9,Switching lanes: is Europe the solution to China’s EV glut?,Our weekly podcast on China. Have Chinese EV companies become a victim of their own success?,Fahrspurwechsel: Ist Europa die Lösung für China?,Unser wöchentlicher Podcast über China. Sind chinesische EV-Unternehmen Opfer ihres eigenen Erfolgs geworden?,Cambiar de carril: ¿es Europa la solución al exceso de EV de China?,Nuestro podcast semanal sobre China. ¿Las empresas chinas de vehículos eléctricos se han convertido en víctimas de su propio éxito?,Changer de voie : l'Europe est-elle la solution à la Chine ?,Notre podcast hebdomadaire sur la Chine. Les entreprises de VE chinoises ont-elles été victimes de leur propre succès ?,换车道:欧洲是解决中国EV饱和的办法吗?,中国EV公司是否成为自身成功的受害者?
