,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,What to watch this weekend,Many of our titles this week examine rebellion,Was an diesem Wochenende zu sehen,Viele unserer Titel in dieser Woche untersuchen Rebellion,Qué ver este fin de semana,Muchos de nuestros títulos de esta semana examinan la rebelión,Que regarder ce week-end,Beaucoup de nos titres cette semaine examinent la rébellion,这周末看什么看这个周末,本周我们的许多头衔 都以叛乱为题材
1,The US in brief: Trump gets out of a fine,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Trump kommt aus einer Geldstrafe,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Estados Unidos en resumen: Trump sale de una multa,"Nuestra actualización política diaria, con las historias que importan",Les Etats-Unis en bref : Trump sort d'une amende,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:特朗从罚款中逃出","我们每天的政治最新情况,特别报道重要的故事"
2,Rule and divide: opposition grows in Syria,Also on the daily podcast: Britain’s radical pensioners and remembering actor Terence Stamp,Herrschaft und Spaltung: Opposition wächst in Syrien,Auch auf dem Tagespodcast: Britanniens radikale Rentner und erinnernder Schauspieler Terence Stamp,Regla y división: la oposición crece en Siria,También en el podcast diario: los jubilados radicales de Gran Bretaña y el actor de memoria Terence Stamp,Règle et division : l'opposition se développe en Syrie,Aussi sur le podcast quotidien: Britannias radical retraités et l'acteur souvenir Terence Stamp,统治与分裂:叙利亚的反对派愈演愈烈,也是在每日播客上:英国激进的养老金领取者和记忆中的演员Terence Stamp
3,The Pushkin heist: who is stealing rare editions of Russian classics?,Nearly 200 volumes have gone missing from libraries across Europe. Some suspect it is another “special operation”,Der Puschkin-Heist: Wer stiehlt seltene Ausgaben russischer Klassiker?,"Fast 200 Bände sind aus Bibliotheken in ganz Europa verschwunden. Einige vermuten, es ist ein weiterer Sonderbetrieb.",El atraco de Pushkin: ¿quién está robando ediciones raras de clásicos rusos?,Cerca de 200 volúmenes han desaparecido de bibliotecas de toda Europa. Algunos sospechan que es otra “operación especial”,Le braquage de Pouchkine : qui vole des éditions rares de classiques russes ?,Près de 200 volumes ont disparu des bibliothèques à travers l'Europe. Certains soupçonnent qu'il s'agit d'une autre opération spéciale.,普希金盗贼:谁在偷俄罗斯经典经典的稀有版本?,欧洲各地图书馆有近200卷失踪。 有些人怀疑这是另一个“特别行动 ” 。
4,Money Talkies: economics lessons from the movies,"Our podcast on markets, the economy and business. This week, the premier of the Money Talks film club",Money Talkies: Wirtschaftsunterricht aus den Filmen,"Unser Podcast über Märkte, Wirtschaft und Wirtschaft. Diese Woche, die Premiere des Money Talks Filmclub",Money Talkies: lecciones de economía de las películas,"Nuestro podcast sobre mercados, economía y negocios. Esta semana, el estreno del club de cine Money Talks",Money Talkies: leçons d'économie des films,"Notre podcast sur les marchés, l'économie et les affaires. Cette semaine, le premier du Money Talks film club",货币谈话:从电影中吸取经济学教训,"本周,货币会谈电影俱乐部的首映"
5,Donald Trump has purged one of the CIA’s most senior Russia analysts,The move will have a chilling effect inside American spy agencies,Donald Trump hat einen der CIA-Senioren Russland-Analysten gesäubert,Der Umzug wird eine abkühlende Wirkung innerhalb der amerikanischen Spionageagenturen haben,Donald Trump ha purgado a uno de los analistas rusos más veteranos de la CIA,El movimiento tendrá un efecto escalofriante dentro de las agencias de espionaje americanas.,Donald Trump a purgé l'un des plus grands analystes de la CIA.,Le déménagement aura un effet de refroidissement à l'intérieur des agences d'espionnage américaines,Donald Trump已经清洗了中央情报局 最资深的俄国分析师之一,在美国间谍机构内部 行动将产生一种寒冷效应
6,Terence Stamp preferred philosophy to celebrity,"The film face of the 1960s died on August 17th, aged 87",Terence Stamp bevorzugte Philosophie zu Berühmtheit,Das Filmgesicht der 1960er Jahre starb am 17. August im Alter von 87 Jahren,Terence Stamp prefiere la filosofía a la celebridad,"La cara de la película de los años 60 murió el 17 de agosto, a los 87 años.",Terence Timbre philosophie préférée à la célébrité,"Le visage du film des années 1960 est mort le 17 août, à l'âge de 87 ans.",特伦斯·斯坦普比名人更喜欢哲学,1960年代的电影面部 于8月17日死亡 87岁
7,"Economic data, commodities and markets",,"Wirtschaftsdaten, Rohstoffe und Märkte",,"Datos económicos, productos básicos y mercados",,"Données économiques, produits de base et marchés",,经济数据、商品和市场,
8,High priests: why scientists gave magic mushrooms to the clergy,An experiment looked at how religious folk responded to psychedelic drugs,Hohe Priester: Warum Wissenschaftler den Geistlichen magische Pilze gaben,"Ein Experiment untersuchte, wie religiöse Leute auf psychedelische Drogen reagierten.",Sumos sacerdotes: por qué los científicos dieron hongos mágicos al clero,Un experimento examinó cómo la gente religiosa respondía a las drogas psicodélicas,Grands prêtres: pourquoi les scientifiques ont donné des champignons magiques au clergé,Une expérience a examiné comment les religieux ont réagi aux drogues psychédéliques,高祭司:为什么科学家把魔蘑菇 给了神职人员?,一项实验考察了宗教人士对迷魂药的反应
9,How publishers became scared of books,In “That Book is Dangerous!” Adam Szetela argues that the industry has become Orwellian,Wie Verkündiger vor Büchern Angst bekamen,"Adam Szetela argumentiert, dass die Industrie Orwellian geworden ist",Cómo los editores se asustaron de los libros,En “Ese libro es peligroso!” Adam Szetela argumenta que la industria se ha convertido en Orwellian,Comment les éditeurs sont devenus effrayés par les livres,Adam Szetela soutient que l'industrie est devenue orwellienne,出版商如何害怕书本,"Adam Szetela认为,这个行业已成为奥威尔人。"
10,Covid-19 sent the world mad,The pandemic polarised voters and undermined trust in institutions,Covid-19 schickte die Welt verrückt,Die pandemischen polarisierten Wähler und unterminierten das Vertrauen in Institutionen,Covid-19 enloqueció al mundo,La pandemia polarizó a los votantes y socavó la confianza en las instituciones,Covid-19 a envoyé le monde fou,La pandémie a polarisé les électeurs et sapé la confiance dans les institutions,Covid -19让世界疯狂,"大流行病使选民两极分化,破坏了对机构的信任"
