,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,Do consultants make good CEOs?,"We run the numbers for McKinsey, BCG and Bain",Machen Berater gute CEOs?,"Wir führen die Zahlen für McKinsey, BCG und Bain",¿Los consultores hacen buenos CEOs?,"Investigamos los números de McKinsey, BCG y Bain.",Les consultants font-ils de bons PDG?,"Nous gérons les chiffres pour McKinsey, BCG et Bain",顾问是否使首席执行官成为好的首席执行官?,我们查麦金赛、卡介和班的号码
1,Narendra Modi and Donald Trump go head-to-head,A dispute over tariffs and oil escalates,Narendra Modi und Donald Trump gehen von Kopf zu Kopf,Ein Streit über Zölle und Öl eskaliert,Narendra Modi y Donald Trump van cara a cara,Se intensifica una disputa sobre aranceles y petróleo,Narendra Modi et Donald Trump vont de l'avant,Un différend sur les tarifs douaniers et le pétrole s'aggrave,纳伦德·莫迪和唐纳德·特朗普头对头,关于关税和石油升级的争端
2,Democrats are likely to lose the redistricting war,"If both sides abandon principle, a draw is possible, but Republicans face fewer obstacles","Die Demokraten werden wahrscheinlich den Krieg verlieren, der erneut einschränkt.","Wenn beide Seiten das Prinzip aufgeben, ist eine Auslosung möglich, aber Republikaner sehen sich weniger Hindernissen gegenüber",Es probable que los demócratas pierdan la guerra de redistribución de distritos,"Si ambas partes abandonan el principio, un empate es posible, pero los republicanos enfrentan menos obstáculos",Les Démocrates risquent de perdre la guerre de nouveau.,"Si les deux parties abandonnent le principe, un tirage est possible, mais les républicains sont confrontés à moins d'obstacles",民主党人很可能输掉重新划区战争,"如果双方都放弃原则,就有可能取胜,但共和党面临的障碍较少"
3,Why “Wednesday” is wickedly successful,The Addams family has a secret—but it is not what you think,Warum ist Mittwoch böse erfolgreich?,"Die Familie Addams hat ein Geheimnis – aber es ist nicht das, was du denkst",¿Por qué “miércoles” es inicuamente exitoso,"La familia Addams tiene un secreto, pero no es lo que piensas.","Pourquoi ""mercredi"" a mal réussi","La famille Addams a un secret, mais ce n'est pas ce que vous pensez.",为什么“星期三”是邪恶的成功,"阿丹斯家族有一个秘密,但这不是你所想的。"
4,The US in brief: The Texas Outlaws,"Our daily political update, featuring the stories that matter",Die USA in Kürze: Die Texas Outlaws,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",Los EE.UU. en resumen: The Texas Outlaws,"Nuestra actualización política diaria, con las historias que importan",Les États-Unis en bref : Les hors-la-loi du Texas,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","简言之,美国:得克萨斯州外法则","我们每天的政治最新情况,特别报道重要的故事"
5,Consultant management: McKinsey loses its shine,Also on the daily podcast: airlines’ favourite new pricing trick and the rise of the women’s-sports bar,Consultant Management: McKinsey verliert seinen Glanz,Auch auf dem Tages-Podcast: Fluggesellschaften Beliebter neuer Preistrick und der Aufstieg der Frauen-Sport-Bar,Gestión de consultores: McKinsey pierde su brillo,También en el podcast diario: el nuevo truco de precios favorito de las aerolíneas y el aumento del bar de deportes femeninos,Consultant en gestion : McKinsey perd son éclat,"Aussi sur le podcast quotidien : les compagnies aériennes , le nouveau trick de prix favori et la montée du bar des femmes , les sports",顾问管理:McKinsey失去光芒,也出现在每日播客上:航空公司最喜欢的新定价伎俩和妇女体育酒吧的兴起。
6,Crying foul: opponents slam the uneven EU-US trade deal,A handpicked article read aloud from the latest issue of The Economist,Ausschreien: Gegner schlagen das uneinheitliche EU-US-Handelsabkommen,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,Gritando falta: los oponentes golpean el desigual acuerdo comercial UE-EE.UU.,Un artículo escogido a mano leído en voz alta del último número de The Economist,Crying salve: les opposants salment l'inégalité de l'accord commercial entre l'UE et les États-Unis,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,哭泣的污点:反对者抨击欧盟-美国贸易协议的不平衡,"《经济学家》最新一期《经济学家》的一篇文章,"
7,Donald Trump escalates his war on numbers,Another shocking assault on a non-partisan institution,Donald Trump eskaliert seinen Krieg auf Zahlen,Ein weiterer schockierender Angriff auf eine nicht-parteiische Institution,Donald Trump intensifica su guerra contra los números,Otro ataque escandaloso contra una institución no partidista,Donald Trump intensifie sa guerre contre les chiffres,Une autre agression choquante contre une institution non partisane,唐纳德·特朗普在数字战中升级,另一起对无党派机构令人震惊的袭击
8,"Buy now, pay later is taking over the world. Good","Buy that burrito, and don’t let anyone judge you","Kaufen Sie jetzt, zahlen Sie später übernimmt die Welt. Gut","Kaufen Sie diesen Burrito, und lassen Sie sich nicht von jemandem beurteilen","Comprar ahora, pagar más tarde es tomar el control del mundo.","Compra ese burrito, y no dejes que nadie te juzgue","Acheter maintenant, payer plus tard, c'est prendre le monde en main.","Achète ce burrito, et ne laisse personne te juger","现在买,晚点还钱就占了世界的优势","买那个墨西哥卷饼,不要让任何人评判你"
9,On Ukraine’s front lines the kill zone is getting deeper,Medium-range drones could make the no-go area dozens of kilometres deep,Auf den Frontlinien der Ukraine wird die Tötungszone immer tiefer,Mittelstrecken-Drohnen könnten das No-Go-Gebiet Dutzende von Kilometern tief machen,"En el frente de Ucrania, la zona de exterminio se está profundizando",Los aviones no tripulados de mediano alcance podrían hacer que la zona de exclusión fuera de docenas de kilómetros de profundidad,"Sur les lignes de front de l'Ukraine, la zone de mort s'enfonce",Des drones de moyenne portée pourraient faire de la zone d'exclusion des dizaines de kilomètres de profondeur,"在乌克兰前线的战线上, 杀戮区越来越深",中程无人驾驶飞机可能使禁区深达数十公里
