,title-de,content-de,title-en,content-en,title-zh,content-zh
0,Konflikt mit Iran: Israel beklagt neue Opfer,"Israel und der Iran überziehen sich weiter mit gegenseitigen Angriffswellen, die Lage bleibt unübersichtlich. Fest steht: Der israelische Abwehrschirm zeigt Schwächen.",Conflict with Iran: Israel laments new victims,"Israel and Iran continue to overwhelm each other with waves of attack, the situation remains unclear. It is certain that the Israeli defence shield shows weaknesses.",与伊朗的冲突:以色列向新的受害者抱怨.,"以色列和伊朗继续互相攻击,情况仍然不明朗. 坚定地说,以色列防御伞显示了弱点"
1,Atomprogramm des Iran: Wie fortgeschritten war es?,Iran spricht von ziviler Nutzung – doch Israel warnt: Geht es bei Irans Atomprogramm in Wahrheit um eine Atombombe? Die extrem hohe Urananreicherung lässt den Weg zur Waffe bedrohlich kurz erscheinen.,Iran's nuclear program: How advanced was it?,Iran speaks of civilian use – but Israel warns: Is Iran's nuclear program really about an atomic bomb? The extremely high uranium enrichment makes the path to the weapon seem threateningly short.,伊朗的核计划 进展如何?,"伊朗说民用问题,但以色列警告说,伊朗的核计划真的是为了核弹吗? 铀浓缩似乎威胁到武器."
2,"Israels ""Lebensversicherung"": Iron Dome, Iron Beam und Co.","Tausende Raketen hat Israels Luftabwehrsystem bereits abgefangen. Dem berühmten ""Iron Dome"" und weiteren Waffensystemen will Israel bald eine weitere Komponente hinzufügen: die Laserwaffe ""Iron Beam"". Ein Überblick.","Israel's ""Life Insurance"": Iron Dome, Iron Beam and Co.","Thousands of rockets have already intercepted Israel's air defense system. Israel is soon going to add another component to the famous ""Iron Dome"" and other weapon systems: the laser weapon ""Iron Beam"". An overview.","以色列""生命保险"" 铁门 铁灯公司 公司","数以千计的导弹已经拦截到了以色列的防空系统. 即将向著名的Iron Dome和其他武器系统添加一个组件:激光武器""Iron Beam."""
3,Haftstrafen nach Rassismus gegen Real-Star Vinicius,"Weil sie den Fußballstar aus Brasilien rassistisch beleidigt haben, erhalten vier Männer in Spanien eine Bewährungsstrafe. Um einer Haft zu entgehen, müssen sie weitere Auflagen erfüllen.",Prison sentences after racism against real star Vinicius,"Because they have racistally insulted the football star from Brazil, four men in Spain receive a probation sentence. In order to escape prison, they have to comply with further conditions.","基于种族主义,对真实明星维尼库斯的判决","因为他们侮辱了巴西足球明星,西班牙有4名足球明星获假释. 为了避免被拘留,他们必须继续执行法律规定."
4,Folterprozess in Frankfurt: Höchststrafe für Arzt aus Syrien,"Ein Orthopäde, der auch in Deutschland tätig war, folterte in seiner syrischen Heimat etliche Menschen - davon zeigte sich Hessens Oberlandesgericht überzeugt. Nun fiel das Urteil.",Torture trial in Frankfurt: maximum sentence for doctor from Syria,"An orthopedist, who also worked in Germany, tortured several people in his Syrian homeland - Hesse's Higher Regional Court was convinced of this. Now the verdict was passed.",法兰克福的酷刑审判:叙利亚医生最高刑期,"一名在德国任职的骨科医生,在叙利亚的故乡折磨了一些人 - - 这表明了赫森的最高法院的说服力. 现在判决无效."
5,Indien: Zweite Blackbox nach Air India-Absturz geborgen,Nach dem verheerenden Absturz der Dreamliner-Maschine des US-Flugzeugbauers Boeing im indischen Ahmedabad stellten Bergungsteams den zweiten Flugschreiber sicher. Experten hoffen nun auf Hinweise zur Unglücksursache.,India: Second blackbox recovered after Air India crash,"After the devastating crash of the Dreamliner machine of the US aircraft manufacturer Boeing in Ahmedabad, India, salvage teams secured the second flight recorder. Experts now hope for clues about the cause of the accident.",印度:第二黑匣子在印度空降后被救回,"美国飞机制造商的梦游飞机在印度阿哈迈德堡坠毁后,救援队已经确认了第二架飞行器. 专家们现在正在寻找灾难的线索."
6,Festnahme nach Attentaten auf US-Demokraten,"In Minnesota wurden eine Politikerin und ihr Mann erschossen, ein weiteres Ehepaar wurde schwer verletzt. Nach einer zweitägigen Großfahndung konnte der mutmaßliche Täter gefasst werden.",Arrested after assassinations on US democrats,"In Minnesota, a politician and her husband were shot and another couple were seriously injured. After a two-day large-scale investigation, the alleged perpetrator was arrested.",在美国民主主义的暗杀后被捕,"在明尼苏达州,一名政客和她丈夫中枪身亡,另一对夫妇重伤. 在两天的搜查之后,嫌犯被逮捕了."
7,News kompakt: Wieder Tote in Israel nach Angriffen aus Iran,Der Iran feuert wieder Raketen auf Israel ab. US-Präsident Trump ordnet eine Ausweitung der Razzien gegen Migranten an. Das Wichtigste in Kürze.,Compact News: Again dead in Israel after attacks from Iran,Iran is firing rockets on Israel again. US President Trump orders an expansion of the raids against migrants. The most important thing in brief.,新闻总结:以色列袭击了伊朗后又死在以色列境内,"伊朗再次向以色列发射导弹. 美国总统特朗普下令扩大对移民的招募. 最重要的是,很快."
8,Golf: J.J. Spaun aus den USA gewinnt US Open,"Mit einem herausragenden letzten Schlag sichert sich J.J. Spaun den Sieg bei einem der bedeutendsten Golfturnieren der Welt. Es ist sein erster Majorsieg, bei dem ihn auch das Wetter nicht stoppen kann.",Golf: J.J. Spaun from the USA wins US Open,"With an outstanding last blow, J.J. Spaun secures the victory at one of the most important golf tournaments in the world. It is his first major win, in which the weather can't stop him.",美国斯班队高尔夫球场: 美国斯班队赢得美国开放球场,"JJ. 斯班在世界首度高尔夫比赛中获胜了. 这是他第一次获得冠军,天气也阻挡不了他"
9,Fall Ingebrigtsen: Wenn Ehrgeiz zu Misshandlung führt,Der Prozess gegen den Vater von Norwegens Leichtathletik-Olympiasieger Jakob Ingebrigtsen wegen körperlicher und seelischer Misshandlung hat Fragen zur Elternrolle bei der sportlichen Entwicklung von Kindern aufgeworfen.,Case bygone: When ambition leads to mistreatment,The trial against the father of Norway's Olympic Athletics champion Jakob Ingebritzsen for physical and emotional abuse has raised questions about the role of parents in the sporting development of children.,"固执地说,当野心导致虐待行为时",挪威的田径奥林匹亚之父 雅各·英格森因体操和精神虐待而被起诉 引起了关于父母在儿童运动演化过程中的作用的疑问
10,Luftfahrt: Airbus hat Boeing abgehängt,"Boeing dominierte einst den Flugzeugmarkt – bis Airbus kam. Heute kämpft der US-Konzern Boeing mit Imageproblemen und Skandalen, die seine einstige Vormachtstellung ins Wanken bringen.",Aviation: Airbus has abandoned Boeing,"Boeing once dominated the aircraft market – until Airbus arrived. Today, the US company Boeing is struggling with image problems and scandals that are faltering its former supremacy.",空中巴士甩掉波音了,"波音曾经控制着飞机市场,直到空中巴士. 今天,美国公司正在与形象问题和丑闻作斗争,这让他的前任领导地位大跌."
11,Risiko für Atomkrieg steigt durch neues Wettrüsten,"Die Mechanismen zur Rüstungskontrolle sind geschwächt, gleichzeitig beginnt ein neues atomares Wettrüsten, so die Erkenntnisse des SIPRI-Jahresberichts. KI und Weltraumtechnologien verschärfen die Risiken zusätzlich.",Risk for nuclear war increases through new arms race,"The arms control mechanisms are weakened, while at the same time a new anomalous arms race begins, according to the findings of the SIPRI annual report. AI and space technologies further exacerbate the risks.",核战争的风险通过新的军备竞赛增加,"军备控制机制削弱了,同时又开始新的核军备竞赛 SIPRI年度报告的调查结果. 人工智慧和太空技术增加了风险."
