,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,The best novels published in the second quarter of 2025,American and Irish writers dominate the list,"Die besten Romane, die im zweiten Quartal 2025 veröffentlicht wurden",Amerikanische und irische Schriftsteller dominieren die Liste,Las mejores novelas publicadas en el segundo trimestre de 2025,Los escritores americanos e irlandeses dominan la lista,Les meilleurs romans publiés au deuxième trimestre de 2025,Les écrivains américains et irlandais dominent la liste,2025年第二季度出版的最佳小说,美国人和爱尔兰作家居名单之首
1,Shock and ore,Scenes from the relentless search for critical minerals,Schock und Erz,Szenen aus der unerbittlichen Suche nach kritischen Mineralien,Choque y mineral,Escenas de la incesante búsqueda de minerales críticos,Choc et minerai,Scènes de la recherche incessante de minéraux critiques,冲击和矿石,无情寻找重要矿物的景象
2,"Even if peace holds in Iran, what comes next?",Also on the daily podcast: NATO meets to agree a spending spree and Germany considers axing one of its many holidays,"Selbst wenn im Iran Frieden herrscht, was kommt als nächstes?","Auch auf dem täglichen Podcast: NATO trifft sich, um eine Ausgaben-Spree zu vereinbaren und Deutschland hält es für einen seiner vielen Feiertage","Incluso si la paz se mantiene en Irán, ¿qué viene después?",También en el podcast diario: la OTAN se reúne para acordar una juerga de gastos y Alemania considera una de sus muchas vacaciones,"Même si la paix se maintient en Iran, qu'en est-il de la suite?",Aussi sur le podcast quotidien: l'OTAN se réunit pour convenir d'un spree de dépenses et l'Allemagne considère hanter l'un de ses nombreux jours fériés,"即使伊朗维持和平,接下来又会怎样?","也是每日播客的播客:北约开会商定开支,德国考虑将许多节假日之一赶过。"
3,Ceasefire may stave off War Powers clash,"Our daily political update, featuring the stories that matter",Die Waffenruhe könnte den Kampf der Kriegsmächte vereiteln,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",La cesación del fuego puede impedir el choque de las Potencias de guerra,"Nuestra actualización política diaria, con las historias que importan",Le cessez-le-feu peut repousser le conflit des puissances de guerre,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent",停火可能避免战争强国冲突,"我们每天的政治最新情况,特别报道重要的故事"
4,"The UN’s dysfunction undermines global security, argue Ban Ki-moon and Helen Clark",The organisation should not be held hostage by a few powerful states,"Die Funktionsfähigkeit der Vereinten Nationen untergräbt die globale Sicherheit, argumentieren Ban Ki-moon und Helen Clark",Die Organisation sollte nicht von ein paar mächtigen Staaten als Geiseln gehalten werden.,"La disfunción de la ONU socava la seguridad mundial, argumentan Ban Ki-moon y Helen Clark",La organización no debe ser tomada como rehén por unos pocos estados poderosos,"Le dysfonctionnement des Nations Unies sape la sécurité mondiale, argumente Ban Ki-moon et Helen Clark",L'organisation ne devrait pas être prise en otage par quelques États puissants.,"潘基文和海伦·克拉克认为,联合国的运作失灵破坏了全球安全。",本组织不应被几个强国扣为人质
5,The rise of pro-natalist policies on the right,A handpicked article read aloud from the latest issue of The Economist,Der Aufstieg der pronatalistischen Politik auf der rechten Seite,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,El aumento de las políticas pronatalistas de la derecha,Un artículo escogido a mano leído en voz alta del último número de The Economist,La montée des politiques pronatalistes à droite,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,支持产前政策在权利方面的兴起,"《经济学家》最新一期《经济学家》的一篇文章,"
6,Why investors are disregarding bad news,A handpicked article read aloud from the latest issue of The Economist,Warum Anleger schlechte Nachrichten missachten,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,¿Por qué los inversores están haciendo caso omiso de las malas noticias?,Un artículo escogido a mano leído en voz alta del último número de The Economist,Pourquoi les investisseurs ignorent les mauvaises nouvelles,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,为什么投资者不理会坏消息,"《经济学家》最新一期《经济学家》的一篇文章,"
7,Trump says the war is over. How 14 bombs may change the Middle East,"After America announces a ceasefire between Israel and Iran, big questions remain","Trump sagt, der Krieg sei vorbei. Wie 14 Bomben den Nahen Osten verändern könnten","Nachdem Amerika einen Waffenstillstand zwischen Israel und dem Iran angekündigt hat, bleiben große Fragen offen.",Trump dice que la guerra ha terminado. Cómo 14 bombas pueden cambiar el Medio Oriente,"Después de que Estados Unidos anuncia un alto el fuego entre Israel e Irán, quedan grandes preguntas",Trump dit que la guerre est finie. Comment 14 bombes peuvent changer le Moyen-Orient,"Après l'annonce par l'Amérique d'un cessez-le-feu entre Israël et l'Iran, de grandes questions subsistent",特朗普说战争已经结束了 14枚炸弹如何改变中东,"在美国宣布以色列与伊朗停火后,"
8,After Iran’s knife-edge missile strike Trump says “no more hate”,A ceasefire may soon end the fighting,"Nach Irans Messer-Edge-Raketenschlag Trump sagt, keine Hass mehr",Ein Waffenstillstand könnte bald die Kämpfe beenden,"Después del ataque con misiles de filo de cuchillo de Irán, Trump dice “no más odio”",Una cesación del fuego pronto puede poner fin a los combates,"Après le coup de missile à la pointe du couteau de l'Iran Trump dit : ""Pas plus de haine""",Un cessez-le-feu pourrait bientôt mettre fin aux combats.,"伊朗的刀锋导弹攻击后, Trump说“不再有仇恨了”",停火可能很快结束战斗
9,Killer whales appear to craft their own tools,One group uses kelp stalks as exfoliating brushes,Killerwale scheinen ihre eigenen Werkzeuge herzustellen,Eine Gruppe verwendet Kelp Stängel als Peeling Bürsten,Las ballenas asesinas parecen fabricar sus propias herramientas,Un grupo utiliza tallos de algas como cepillos exfoliantes,Les épaulards semblent fabriquer leurs propres outils,Un groupe utilise des tiges de varech comme brosses exfoliantes,虎鲸似乎在制造自己的工具,一组使用海藻树轨作为除叶刷
