,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,Gaza is in a bloody limbo as the battle over Iran rages,Deadly shootings at aid-distribution sites are happening almost daily,"Gaza befindet sich in einer blutigen Schwebe, während der Kampf um den Iran tobt",Tödliche Schießereien auf Hilfs-Verteilungsstellen geschehen fast täglich,Gaza está en un limbo sangriento mientras la batalla sobre Irán se enfurece,Los tiroteos mortales en los sitios de distribución de ayuda están ocurriendo casi a diario,Gaza est dans un limbe sanglant alors que la bataille contre l'Iran fait rage,Des fusillades mortelles sur des sites de distribution d'aide se produisent presque tous les jours,"随着争夺伊朗的战斗爆发,加沙正处在血腥的绝境之中。",援助分配地点几乎每天都发生致命枪击事件
1,What to watch this weekend,"In this week’s list, the water is not so fine",Was an diesem Wochenende zu sehen,"In dieser Woche Liste, ist das Wasser nicht so fein",Qué ver este fin de semana,"En la lista de esta semana, el agua no es tan fina",Que regarder ce week-end,"Dans cette liste de semaines, l'eau n'est pas si fine",这周末看什么看这个周末,"在本周的列表中,水不是那么好。"
2,How zombies explain Brexit: the satire of “28 Years Later”,"In a post-apocalyptic horror sequel, monsters and mockery co-exist",Wie Zombies den Brexit erklären: die Satire von 28 Jahren später,In einer postapokalyptischen Horror-Folge existieren Monster und Spott,Cómo explican los zombies el Brexit: la sátira de “28 años después”,"En una secuela de horror post-apocalíptico, monstruos y burlas coexisten",Comment les zombies expliquent le Brexit: la satire de 28 ans plus tard,"Dans une suite d'horreur post-apocalyptique, monstres et moqueries coexistent",僵尸如何解释Brexit:“28年后”的讽刺。,"在世界末日之后的恐怖之后, 怪物和嘲弄共存"
3,Does Donald Trump fear a nuclear Iran more than he hates war?,Also on the daily podcast: asking whether India can become an innovation powerhouse and “Jaws” turns 50,"Hat Donald Trump mehr Angst vor einem Atom-Iran, als er den Krieg hasst?","Auch auf dem täglichen Podcast: Frage, ob Indien zu einem Innovations-Kraftwerk werden kann und wird 50 Jahre alt",¿Teme Donald Trump a un Irán nuclear más de lo que odia la guerra?,También en el podcast diario: preguntar si India puede convertirse en una potencia de la innovación y “Jaws” cumple 50 años,Donald Trump craint-il un Iran nucléaire plus qu'il ne déteste la guerre ?,Aussi sur le podcast quotidien: demander si l'Inde peut devenir une puissance d'innovation et -Jaws-Jaws=50 ans,唐纳德·特朗普比他讨厌战争更害怕伊朗核国家吗?,问印度是否能成为创新的动力站和“Jaws”第50轮。
4,"The troops can stay, for now","Our daily political update, featuring the stories that matter","Die Truppen können bleiben, fürs Erste.","Unser tägliches politisches Update mit den Geschichten, die wichtig sind","Las tropas pueden quedarse, por ahora.","Nuestra actualización política diaria, con las historias que importan","Les troupes peuvent rester, pour l'instant","Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent","部队可以留下,暂时暂时","我们每天的政治最新情况,特别报道重要的故事"
5,Joseph Stiglitz and Martín Guzmán on how to ease developing countries’ debt woes,"Restructuring processes must be revamped, but governments also need better access to stable financing",Joseph Stiglitz und Martín Guzmán über die Erleichterung der Entwicklungsländer,"Umstrukturierungsprozesse müssen überarbeitet werden, aber die Regierungen brauchen auch einen besseren Zugang zu stabilen Finanzierungen.",Joseph Stiglitz y Martín Guzmán sobre cómo aliviar los problemas de la deuda de los países en desarrollo,"Es preciso renovar los procesos de reestructuración, pero los gobiernos también necesitan un mejor acceso a una financiación estable",Joseph Stiglitz et Martín Guzmán sur la manière d'atténuer les problèmes de dette des pays en développement,"Les processus de restructuration doivent être remaniés, mais les gouvernements doivent également avoir un meilleur accès à un financement stable.",约瑟夫·斯蒂格利茨和马丁·古斯曼:如何减轻发展中国家的债务困难,"必须改革改组进程,但政府也需要更好地获得稳定的资金"
6,Why Vietnam’s new leader is worried,"Our podcast on markets, the economy and business. This week: the country’s economy is the envy of others in South-East Asia. But there’s a problem",Warum Vietnams neuer Führer besorgt ist,"Unsere Podcast auf den Märkten, der Wirtschaft und dem Geschäft. Diese Woche: die Wirtschaft des Landes ist der Neid von anderen in Südostasien. Aber es gibt ein Problem",Por qué el nuevo líder de Vietnam está preocupado,"Nuestro podcast sobre mercados, economía y negocios. Esta semana: la economía del país es la envidia de otros en el sudeste asiático. Pero hay un problema",Pourquoi le nouveau leader du Vietnam est inquiet,"Notre podcast sur les marchés, l'économie et les affaires. Cette semaine: l'économie du pays est l'envie des autres en Asie du Sud-Est. Mais il ya un problème","越南新领导人为何担心,",我们在市场、经济和商业上播客。 本周:该国经济是东南亚其他国家羡慕的。 但有一个问题
7,Brian Wilson attracted a fame he could hardly endure,"The creative mind behind the Beach Boys died on June 11th, aged 82","Brian Wilson zog einen Ruhm an, den er kaum ertragen konnte","Der kreative Geist hinter den Beach Boys starb am 11. Juni, im Alter von 82 Jahren",Brian Wilson atrajo una fama que apenas podía soportar,"La mente creativa detrás de los Beach Boys murió el 11 de junio, a los 82 años.",Brian Wilson a attiré une célébrité qu'il ne pouvait pas supporter,"L'esprit créatif derrière les Beach Boys est mort le 11 Juin, âgé de 82 ans",布赖恩·威尔逊吸引了名声 他几乎无法忍受,"6月11日, 82岁的Beach男孩死亡,"
8,"Economic data, commodities and markets",,"Wirtschaftsdaten, Rohstoffe und Märkte",,"Datos económicos, productos básicos y mercados",,"Données économiques, produits de base et marchés",,经济数据、商品和市场,
9,The right to privacy has been hard-earned. It is imperilled again,A new book shows how the idea of a private sphere took shape over centuries,Das Recht auf Privatsphäre wurde hart verdient. Es ist wieder imperilled,"Ein neues Buch zeigt, wie die Idee einer privaten Sphäre über Jahrhunderte hinweg Gestalt angenommen hat",El derecho a la privacidad ha sido duramente ganado.,Un nuevo libro muestra cómo la idea de una esfera privada tomó forma durante siglos,Le droit à la vie privée a été durement gagné.,Un nouveau livre montre comment l'idée d'une sphère privée a pris forme au cours des siècles,"隐私权一直来之不易,又再次受到威胁。",一本新书展示了几个世纪以来 私人领域的概念是如何形成的
10,The silly and sinister manosphere,A new book examines a much-worried-about phenomenon,Die dumme und finstere Manosphäre,Ein neues Buch untersucht ein viel betrübtes Phänomen,La tonta y siniestra manosfera,Un nuevo libro examina un fenómeno muy preocupado,L'imbécile et sinistre manosphère,Un nouveau livre examine un phénomène très inquiet,愚蠢和阴险的人类圈,一本新书审视了一种非常令人担心的现象
11,Was Zbigniew Brzezinski America’s most important foreign-policy guru?,"He recognised—and exploited—the weakness of the Soviet Union, a new biography shows",War Zbigniew Brzezinski Amerikas wichtigster außenpolitischer Guru?,"Er erkannte – und nutzte – die Schwäche der Sowjetunion, eine neue Biographie zeigt",¿Era Zbigniew Brzezinski el gurú de política exterior más importante de Estados Unidos?,"Reconoció —y explotó— la debilidad de la Unión Soviética, muestra una nueva biografía",Zbigniew Brzezinski a-t-il été le gourou le plus important de la politique étrangère ?,"Il a reconnu — et exploité — la faiblesse de l'Union soviétique, une nouvelle biographie montre",兹比格涅夫·布热辛斯基是美国最重要的外交政策领袖吗?,"他承认并利用苏联的弱点,"
12,Can a car boss turn around Gucci’s owner?,Kering is the latest troubled firm to seek an outside saviour,Kann ein Autoboss sich um Gucci's Besitzer drehen?,"Kering ist die neueste unruhige Firma, um einen externen Retter zu suchen",¿Puede un jefe de coche dar la vuelta al dueño de Gucci?,Kering es la última empresa con problemas para buscar un salvador exterior,Est-ce qu'un patron de voiture peut tourner autour du propriétaire de Gucci?,Kering est la dernière entreprise troublée à chercher un sauveur extérieur,汽车老板能改变Gucci的主人吗?,Kering是最近一个 找外援救的麻烦公司
13,Victoria’s Secret is struggling to reinvent itself,Investors are growing impatient,Victorias Secret kämpft um sich selbst neu zu erfinden,Investoren wachsen ungeduldig,Victoria’s Secret está luchando por reinventarse,Los inversores se impacientan cada vez más.,Le secret de Victoria a du mal à se réinventer,Les investisseurs sont de plus en plus impatients,维多利亚的秘密正努力重新发明自己,投资者越来越没有耐心了
14,The family saga at Germany’s media colossus takes an unusual twist,The owner of Penguin Random House and BMG is returning to family management,Die Familiensaga bei Deutschlands Mediencolossus nimmt eine ungewöhnliche Wendung,Der Besitzer von Penguin Random House und BMG kehrt ins Familienmanagement zurück,La saga familiar del coloso mediático alemán da un giro inusual,El dueño de Penguin Random House y BMG está regresando a la gestión familiar,La saga familiale à l'Allemagne Le colosse des médias prend une tournure inhabituelle,Le propriétaire de Penguin Random House et BMG revient à la gestion familiale,"家庭对德国媒体大亨的夸夸其谈,引起了不寻常的反响。",企鹅随机屋和BMG的主人 正在回到家庭管理
15,Mark Zuckerberg is spending megabucks on an AI hiring spree,Meta engages in a high-stakes battle to unseat OpenAI,Mark Zuckerberg gibt Megabucks für eine KI-Anstellung aus,"Meta engagiert sich in einem High-Stakes-Kampf, um OpenAI auszusetzen",Mark Zuckerberg está gastando megabucks en una ola de contratación de IA,Meta se involucra en una batalla de alto riesgo para desbancar OpenAI,Mark Zuckerberg dépense des megabucks pour un spree de recrutement d'IA,Meta s'engage dans une bataille de haut niveau pour démobiliser OpenAI,Mark Zuckerberg 正在花巨型卡车 花在AI上,Meta参与一场 击败OpenAI的激烈战斗
16,Can men and women be just friends?,The answer matters more than you think,Können Männer und Frauen nur Freunde sein?,"Die Antwort zählt mehr, als du denkst",¿Pueden los hombres y las mujeres ser sólo amigos?,La respuesta importa más de lo que crees.,Les hommes et les femmes peuvent-ils être juste amis ?,La réponse est plus importante que vous ne le pensez.,男人和女人能只是朋友吗?,答案比你想的更重要
17,Rich Chinese cities are suffocating poor ones,A hitch in the battle against smog,Reiche chinesische Städte ersticken die Armen,Ein Haken im Kampf gegen Smog,Las ciudades ricas chinas están sofocando a las pobres,Un enganche en la batalla contra el smog,De riches villes chinoises asphyxient les pauvres,Un accrochage dans la bataille contre le smog,中国富裕城市扼杀贫穷城市,在对抗烟雾的战斗中
