,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,An Air India jet to London crashes minutes after take-off,"The catastrophe comes as the airline, the industry and the country were building up their ambitions",Ein Air India Jet nach London stürzt Minuten nach dem Start ab,"Die Katastrophe kommt, als die Fluggesellschaft, die Industrie und das Land ihre Ambitionen aufbauten",Un avión Air India a Londres se estrella minutos después del despegue,"La catástrofe viene como la aerolínea, la industria y el país estaban construyendo sus ambiciones",Un avion d'Air India pour Londres s'écrase quelques minutes après le décollage,"La catastrophe vient alors que la compagnie aérienne, l'industrie et le pays ont construit leurs ambitions",一架飞往伦敦的印度航空飞机起飞几分钟后坠毁,这场灾难的到来正随着航空公司、工业和国家的壮大壮大壮大壮大壮大
1,"Economic data, commodities and markets",,"Wirtschaftsdaten, Rohstoffe und Märkte",,"Datos económicos, productos básicos y mercados",,"Données économiques, produits de base et marchés",,经济数据、商品和市场,
2,The melting of the Arctic will bring peril—and opportunity,What happens at the North Pole will impact people everywhere,Das Schmelzen der Arktis wird Gefahren und Chancen mit sich bringen,"Was am Nordpol passiert, wird Menschen überall treffen",El derretimiento del Ártico traerá peligro y oportunidad,Lo que pase en el Polo Norte afectará a la gente en todas partes.,La fonte de l'Arctique sera source de périls et d'opportunités.,Ce qui se passe au pôle Nord aura des répercussions sur les gens partout.,北极的融化将带来危险和机会,北极发生的事 将波及各地人民
3,The Club World Cup will be the most global football tournament ever,FIFA’s latest bonanza offers hope to unheralded teams around the world,Die Club World Cup wird das weltweitste Fußballturnier aller Zeiten sein,FIFA-neueste Bonanza bietet Hoffnung für unheralded Teams auf der ganzen Welt,La Copa Mundial de Clubes será el torneo de fútbol más mundial de la historia,La última bonanza de la FIFA ofrece esperanza a equipos desheredados en todo el mundo,La Coupe du Monde du Club sera le tournoi de football le plus mondial de tous les temps,Le dernier bonanza de la FIFA offre de l'espoir aux équipes non hérissées à travers le monde,俱乐部世界杯 将是最 有史以来全球足球锦标赛,国际足足联最新的盛会为全世界无名球队带来了希望。
4,Make America French Again,Gallic lessons for the American private sector,Amerika wieder Französisch machen,Gallische Lektionen für den amerikanischen Privatsektor,Haz que América vuelva a ser francesa,Lecciones gálicas para el sector privado estadounidense,Rendre l'Amérique française,Enseignements gaulois pour le secteur privé américain,使美国再次成为法国人,美国私营部门的古希腊学课程
5,The world’s biggest food company plans to beef up in America,"JBS, Brazil’s meat-packing giant, wants to expand. Will its critics let it?","Die größte Lebensmittelfirma der Welt plant, sich in Amerika zu beefen","JBS, Brasiliens Fleischverpackungsriese, will expandieren. Werden seine Kritiker es zulassen?",La compañía de alimentos más grande del mundo planea reforzar en Estados Unidos,"JBS, el gigante empacador de carne de Brasil, quiere expandirse. ¿Lo permitirán sus críticos?",La plus grande entreprise alimentaire du monde prévoit de se battre en Amérique,"JBS, le géant brésilien de l'emballage de viande, veut s'étendre.",世界上最大的食品公司 计划在美国大吃一顿,巴西的肉类包装巨头JBS想要扩张。 批评者会允许吗?
6,Would you want to know if you were terminally ill?,"In China, catastrophic diagnoses are often kept from patients","Würdest du wissen wollen, ob du unheilbar krank bist?",In China werden katastrophale Diagnosen oft von Patienten ferngehalten.,¿Le gustaría saber si estaba enfermo terminal?,"En China, los diagnósticos catastróficos a menudo se mantienen alejados de los pacientes",Voudriez-vous savoir si vous étiez en phase terminale ?,"En Chine, les diagnostics catastrophiques sont souvent évités aux patients",你想知道你是否病得很重吗?,"在中国,灾难性诊断往往不向病人提供"
7,Bride prices are surging in China,Why is the government struggling to curb them?,Brautpreise steigen in China,"Warum kämpft die Regierung, um sie einzudämmen?",Los precios de la novia están aumentando en China,¿Por qué el gobierno está luchando para detenerlos?,Les prix de la mariée sont en hausse en Chine,Pourquoi le gouvernement lutte-t-il pour les endiguer?,中国的新娘价格正在上涨,为何政府苦苦阻止他们?
8,Why the West has stopped losing its religion,"After decades of rising secularism, Christianity is holding its ground—and gaining among the young","Warum der Westen aufgehört hat, seine Religion zu verlieren",Nach Jahrzehnten des steigenden Säkularismus hält das Christentum seinen Boden – und gewinnt unter den jungen Menschen,Por qué Occidente ha dejado de perder su religión,"Después de décadas de creciente secularismo, el cristianismo se mantiene firme y gana terreno entre los jóvenes",Pourquoi l'Occident a cessé de perdre sa religion,"Après des décennies de laïcité croissante, le christianisme tient sa place et gagne parmi les jeunes",为什么西方不再失去宗教,"经过数十年的世俗主义不断上升之后,基督教正在坚持其立足点,在年轻人中日益壮大。"
9,"If China invaded Taiwan, who would enter the war?",Japan and the Philippines would struggle to stay out. But what about the rest?,"Wenn China in Taiwan einmarschiert, wer würde dann in den Krieg eintreten?","Japan und die Philippinen würden kämpfen, um draußen zu bleiben. Aber was ist mit dem Rest?","Si China invadiera Taiwán, ¿quién entraría en la guerra?","Japón y Filipinas se esforzarían por mantenerse al margen, pero ¿qué pasa con el resto?","Si la Chine envahissait Taiwan, qui entrerait dans la guerre ?","Le Japon et les Philippines auraient du mal à rester à l'écart, mais qu'en est-il du reste ?","如果中国入侵台湾,谁会参战?","日本和菲律宾会拼命地躲在外边,但其他的呢?"
10,Bolivia wants the world to stop treating coca leaves like drugs,The WHO is reviewing whether the crop should be removed from international drug-control schedules,"Bolivien will, dass die Welt aufhört, Kokablätter wie Drogen zu behandeln","Die WHO prüft, ob die Ernte aus den internationalen Drogenkontrollplänen gestrichen werden sollte.",Bolivia quiere que el mundo deje de tratar las hojas de coca como drogas,La OMS está examinando si el cultivo debe eliminarse de los calendarios internacionales de fiscalización de drogas,La Bolivie veut que le monde cesse de traiter les feuilles de coca comme des drogues,L'OMS examine actuellement la question de savoir si la culture doit être retirée des calendriers internationaux de contrôle des drogues.,玻利维亚希望世界不再像毒品一样对待古柯叶,卫生组织正在审查是否应将作物从国际药物管制时间表中删除
11,Political violence has returned to Colombia,On June 7th a presidential candidate was shot,Politische Gewalt ist nach Kolumbien zurückgekehrt,Am 7. Juni wurde ein Präsidentschaftskandidat erschossen,La violencia política ha regresado a Colombia,El 7 de junio un candidato presidencial recibió un disparo,La violence politique est revenue en Colombie,"Le 7 juin, un candidat à la présidence a été abattu.",政治暴力又回到了哥伦比亚,"6月7日,"
12,Globalisation is nuts,A brave and high-tech attempt to export nuts,Globalisierung ist verrückt,"Ein mutiger und High-Tech-Versuch, Nüsse zu exportieren",La globalización es una locura,Un valiente y de alta tecnología intento de exportar nueces,La mondialisation est une écroule,Une tentative courageuse et de haute technologie pour exporter des noix,全球化是疯狂的,勇敢和高科技出口坚果的尝试
