,title-de,content-de,title-en,content-en,title-zh,content-zh
0,Trump: Waffenruhe in Nahost gebrochen - aber weiter in Kraft,"Nach zwölf Tagen Krieg zwischen Israel und dem Iran sollen jetzt die Waffen schweigen, wie US-Präsident Donald Trump verkündete. Die Konfliktparteien wollen die anfangs brüchige Feuerpause nun respektieren.",Trump: Ceasefire broken in the Middle East - but still in force,"After twelve days of war between Israel and Iran, the weapons should now remain silent, as US President Donald Trump announced. The conflict parties now want to respect the initially fragile ceasefire.","特朗普: 中东的停火被打破,但仍旧生效.","经过12天的以色列和伊朗战争后,现在,武器应该保持安静,正如美国总统唐纳德·特朗普所说. 冲突各方现在希望尊重最初的停火时间."
1,"Iran: Der gefährliche Traum vom ""Regime Change""","Nachdem nun auch die USA den Iran angegriffen haben, wird noch stärker über einen Sturz der Machthaber in Teheran spekuliert. Doch ""Regime Changes"" gab es auch in anderen Ländern - mit teils desaströsen Ergebnissen.","Iran: The Dangerous Dream of ""Regime Change""","Now that the US has also attacked Iran, there is even more speculation about the overthrow of the rulers in Tehran. However, ""regime changes"" also existed in other countries - with some disastrous results.",伊朗:政权变革的危险的梦境,"美国也袭击了伊朗,更重要的是德黑兰的统治者被推翻了. 但""政权""在其他国家也有,部分是灾难性的结果."
2,Warum Europa wenig Einfluss im Nahen Osten hat,"Während US-Präsident Donald Trump Europa am Spielfeldrand sieht, ringen die EU und Großbritannien um Einfluss. Warum sie in der aktuelle Krise kaum mitbestimmen können und wo dennoch diplomatische Nischen bestehen.",Why Europe has little influence in the Middle East,"While US President Donald Trump sees Europe at the edge of the field, the EU and the UK are struggling for influence. Why they can hardly participate in the current crisis and where diplomatic niches still exist.",为什么欧洲在中东没有多大的影响力?,"当美国总统唐纳德·特朗普在球场边缘看到欧洲时,欧盟和英国都在争夺影响力. 他们为何在当前危机中无法达成共识,而且在外交方面仍然存在."
3,UN: 410 Tote in Gaza bei Lebensmittelausgabe seit Mai,Nur wenige Lebensmittel gelangen in den umkämpften Gazastreifen. Immer wieder kommt es bei der Verteilung zu tödlichen Zwischenfällen. Die UN erheben schwere Vorwürfe gegen Israels Regierung.,UN: 410 dead in Gaza with food issue since May,Only a few food supplies arrive in the contested Gaza Strip. There are still fatal incidents in the distribution. The UN is making serious accusations against Israel's government.,"UN:5月以来,加沙的食品销售死了410人","加沙地带的粮食很少,但分布中总是有致命事件发生. 联合国对以色列政府提出了严重的指控."
4,Bundesliga: Ole Werner ist neuer Trainer von RB Leipzig,Der Ex-Coach von Werder Bremen übernimmt ein schweres Amt. RB ist erstmals seit dem Bundesliga-Aufstieg nicht für den Europapokal qualifiziert und steht vor einem Umbruch.,Bundesliga: Ole Werner is new coach of RB Leipzig,The ex-coach of Werder Bremen takes over a heavy office. RB is not qualified for the European Cup for the first time since the Bundesliga ascent and is facing a change.,联邦联盟:奥尔·维尔纳是莱比锡的新教练,"维德·布莱姆的前学员担任了重任. 自从联盟升职以来,RB第一次没有资格进入欧洲杯,而且即将发生倒闭."
5,Oberstes Gericht der USA erlaubt Abschiebung in Drittländer,"Darf die Regierung von US-Präsident Donald Trump Ausländer in Staaten abschieben, die nicht deren Heimat sind? Der Supreme Court in Washington sagt Ja - zumindest vorerst.",U.S. Supreme Court allows deportation to third countries,Can the government of US President Donald Trump deport foreigners to states that are not their home country? The Supreme Court in Washington says yes - at least for the time being.,美国最高法院允许移居第三国,"美国总统唐纳德·特朗普政府能否将外国人驱逐回国? 华盛顿的最高法院说""是的,""至少目前是如此."
6,News kompakt - Trump: Waffenruhe zwischen Israel und Iran,Die USA und Katar haben eine Feuerpause im Krieg zwischen den Erzfeinden Israel und Iran vermittelt. Die USA dürfen Migranten vorerst in Drittstaaten abschieben. Das Wichtigste in Kürze.,News compact - Trump: A ceasefire between Israel and Iran,The U.S. and Qatar have provided a ceasefire in the war between the archenemies of Israel and Iran. The U.S. is allowed to deport migrants to third countries for the time being.,- 特朗普: 以色列与伊朗之间的停火,"美国和卡塔尔在以色列和伊朗之间战争中的停火. 目前,美国允许将移民驱逐到第三国. 最重要的是,很快."
7,Abschied von der Schuldenbremse: Deutschland macht Rekordschulden,Die Bundesregierung hat ihre Haushaltspläne vorgestellt. Darin sind bis 2029 fast 850 Milliarden Euro neue Kredite vorgesehen. Die Schattenseite des Investitionsprogramms ist die steigende Zinslast im Haushalt.,Farewell to the debt brake: Germany makes record debts,"The Federal Government has presented its budget plans, which provide for almost 850 billion euros of new loans by 2029. The downside of the investment programme is the rising interest burden in the budget.",退出债务减缓计划:德国创纪录债务,"联邦政府已经提交了预算,预计到2029年将有8,500亿欧元的新贷款. 投资计划的阴影面是预算利息的增加."
8,Compact: Das rechtsextreme Magazin darf weiter erscheinen,Das Innenministerium ist mit seinem Verbot vor dem Bundesverwaltungsgericht endgültig gescheitert. Die Entscheidung könnte auch Folgen für die AfD-Verbotsdebatte haben.,Compact: The right-wing extreme magazine may continue to appear,The Ministry of the Interior has finally failed with its ban before the Federal Administrative Court. The decision could also have consequences for the AfD ban debate.,合作:极右翼杂志可以继续出版,内政部在联邦政府法庭的禁令最终失败. 这项决定可能对AfD禁令的辩论产生影响.
9,Polen nach Präsidentenwahl: Einsprüche wegen Unregelmäßigkeiten bei Auszählung,Tausende Einsprüche überschatten den Sieg des Rechtskonservativen Karol Nawrocki bei der Präsidentenwahl in Polen. Premier Donald Tusk fordert die Überprüfung der Wahlergebnisse. Kommt es zur Neuauszählung?,Poland by presidential election: appeals for irregularities in counting,Thousands of objections overshadow the victory of the right-wing conservative Karol Nawrocki in the presidential election in Poland. Premier Donald Tusk calls for the review of the election results.,"波兰总统选举后,总统选举后, 波兰因在计数时不当行为不当而提出反对.",数以千计的反对者反对在波兰总统选举中 赢得右翼保守派卡罗尔·纳瓦罗基的胜利. 总理唐纳德·塔斯克要求对选举结果进行审查. 他是否要求重新计算?
