,title-de,content-de,title-en,content-en,title-zh,content-zh
0,Zehn Tote nach Schüssen an einer Schule in Österreich,An einem Gymnasium im österreichischen Graz sind mehrere Schüsse gefallen. Dabei sind zehn Menschen getötet worden. Der mutmaßliche Täter ist ein ehemaliger Schüler.,Ten dead after shooting at a school in Austria,"Several shots were fired at a high school in Graz, Austria, killing ten people. The alleged perpetrator is a former student.",在奥地利一所学校开枪后死了十个人,"奥地利格拉斯的一所高中中枪身亡了几枪,造成10人死亡. 嫌犯是前学生."
1,US-Gesundheitsminister Kennedy entlässt Impfstoffberater,Es geht um alle 17 Mitglieder eines Gremiums der US-Seuchenbehörde CDC. Gesundheitsminister Robert Kennedy Jr. führt ein klares Argument zur Begründung an - Experten widersprechen.,US Secretary of Health Kennedy dismisses vaccine consultant,It is all about all 17 members of a panel of the U.S. Search Office CDC. Secretary of Health Robert Kennedy Jr. leads a clear argument to justify - experts contradict.,美国卫生部长肯尼迪裁员疫苗顾问,这是美国疾病控制中心的17个成员之一 卫生部长罗伯特·肯尼迪·朱尼
2,Einbürgerungen in Deutschland im Jahr 2024 auf Rekordhoch,Im vergangenen Jahr sind in Deutschland so viele Ausländer eingebürgert worden wie nie zuvor. Grund dafür ist unter anderem eine Reform des entsprechenden Gesetzes.,Naturalizations in Germany to record high in 2024,"In the past year, so many foreigners have been naturalized in Germany as never before. One reason for this is a reform of the corresponding law.","2024年,德国公民在2024年创纪录高峰","过去一年,德国的移民数量已经达到了前所未有的水平. 原因之一就是改革有关法律."
3,US-Präsident Trump setzt auf weitere Eskalation,US-Präsident Donald Trump hat wegen der anhaltenden Proteste in Los Angeles Verstärkung durch mehr Nationalgardisten und Marinesoldaten angeordnet. Kaliforniens Gouverneur kritisiert das Vorgehen scharf.,US President Trump is counting on further escalation,US President Donald Trump has ordered reinforcements by more National Guards and Marines due to the ongoing protests in Los Angeles. California's Governor sharply criticizes the action.,美国总统特朗普要求进一步升级,美国总统唐纳德·特朗普通过更多的国家武装分子和海军陆战队 下令支持洛杉矶的抗议活动. 加利福尼亚州州长强烈谴责这一行动.
4,News kompakt: Erneut massive Angriffe auf die Ukraine,Auch in dieser Nacht wird die Ukraine massiv mit Drohnen angegriffen. In Los Angeles demonstrieren Hunderte gegen die Migrationspolitik der US-Regierung. Diese mobilisiert immer mehr Soldaten. Das Wichtigste in Kürze.,News compact: Once again massive attacks on Ukraine,"This night too, Ukraine is being heavily attacked with drones. Hundreds of people in Los Angeles are protesting against the US government's migration policy, which is mobilizing more and more soldiers.",最新消息:对乌克兰再次发动大规模袭击,"那晚,乌克兰也遭到无人机猛烈攻击. 在洛杉矶,数百名示威者示威反对美国政府的移民政策. 他们动员了更多的士兵. 最重要的是,很快."
5,Faktencheck: Trumps Behauptungen über Windenergie,"""Windräder machen Wale verrückt"" und ""sind nicht wirklich umweltfreundlich"". Diese Aussagen von US-Präsident Trump wurden in den sozialen Medien verbreitet, um erneuerbare Energien zu diskreditieren. Der DW-Faktencheck.",Facts Check: Trump's Claims on Wind Energy,"""Windwheels make whales crazy"" and ""are not really environmentally friendly."" These statements by US President Trump were distributed on social media to discredit renewable energies. The DW fact check.",事实调查: 特朗普关于风能的指控,"特朗普在社交媒体上散布这些证词,以使可再生能源信誉扫地. DW的记录检查."
6,Wohnungsnot in Spanien: Wut auf Touristen und Spekulanten,Befristet vermietete Wohnungen verschärfen die Wohnungsnot in Spanien. Die Nachfrage von Investoren treibt zudem die Preise nach oben. Für viele Einheimische ist das verheerend.,Need for housing in Spain: anger at tourists and speculators,Temporary rented apartments are exacerbating housing shortages in Spain. Investor demand is also driving prices up. This is devastating for many locals.,西班牙的困境:对观光客和投机客的愤怒,"对很多当地人来说,这是灾难性的. 长期租房会加剧西班牙的住房困境. 投资者的需求也会提高价格."
7,Saudi-Arabien: Ein neues Zentrum der Hightech-Produktion?,Saudi-Arabien und die Vereinigten Arabischen Emirate konnten hohe US-Zölle vermeiden. Nun versuchen sie sich als attraktive Produktionsstandorte für Hightech zu etablieren.,Saudi Arabia: A new center of high-tech production?,Saudi Arabia and the United Arab Emirates were able to avoid high US tariffs. Now they are trying to establish themselves as attractive production sites for high-tech.,"沙特阿拉伯,高科技生产的新中心?",沙特阿拉伯和阿联酋可以避免高额的美国关税. 现在他们正试图建立起高科技产品的吸引人的地方.
8,"Putins Angriff auf Europa: Wegwerf-Agenten, Sabotage und Mord","2024 war Europa Schauplatz von mehr als 40 russischen Geheimdienstoperationen - ein sprunghafter Anstieg im Vergleich zu 2021, vor dem Einmarsch in die Ukraine. Doch was steckt dahinter? Welche Ziele verfolgt Moskau?","Putin's attack on Europe: disposable agents, sabotage and murder","In 2024, Europe was the scene of more than 40 Russian intelligence operations - a leaping rise compared to 2021, before the invasion of Ukraine. But what is behind it? What are Moscow's goals?","普京对欧洲发动的袭击:一次性特工,破坏和谋杀","2024年,欧洲成为了40多名俄罗斯情报部门特工的现场 - - 在入侵乌克兰前的2021年大幅度上升. 但其中究竟有什么? 莫斯科的目标是什么?"
9,Wie geht es unseren Ozeanen?,"Klimawandel, Plastikmüll, Fischfang – die Weltmeere stehen unter Stress. Aber sie sichern Klima und Wetter, schlucken Treibhausgase und sind der größte Lebensraum der Welt. Wie können wir sie ausreichend schützen?",How are our oceans?,"Climate change, plastic waste, fishing – the world's oceans are under stress. But they ensure climate and weather, swallow greenhouse gases and are the world's largest habitat. How can we protect them sufficiently?",我们的海洋怎么样?,"气候变化,塑料废料,捕鱼,世界海域面临压力. 但它保护着气候和气候,吞并温室气体,成为全世界最大的生态空间. 我们怎么保护它们呢?"
