,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,The rise of pro-natalist policies on the right,A handpicked article read aloud from the latest issue of The Economist,Der Aufstieg der pronatalistischen Politik auf der rechten Seite,Ein handverlesener Artikel aus der aktuellen Ausgabe von The Economist,El aumento de las políticas pronatalistas de la derecha,Un artículo escogido a mano leído en voz alta del último número de The Economist,La montée des politiques pronatalistes à droite,Un article tiré à la main a été lu à haute voix dans le dernier numéro de The Economist,支持产前政策在权利方面的兴起,"《经济学家》最新一期《经济学家》的一篇文章,"
1,"How to hear a Hollywood star sing, for free",Rachel Zegler’s streetside “Evita” reveals a lot about fame and London,"Wie man einen Hollywood-Star singen hört, kostenlos",Rachel Zeglers Straßenseite zeigt viel über Ruhm und London,"Cómo escuchar cantar a una estrella de Hollywood, gratis",La calle de Rachel Zegler “Evita” revela mucho sobre la fama y Londres,"Comment entendre une star d'Hollywood chanter, gratuitement","Rachel Zegler , le côté de la rue d'Evita , révèle beaucoup sur la célébrité et Londres",如何免费听好莱坞明星唱歌,Rachel Zegler在街边的“Evita”露出许多名声和伦敦。
2,The three rules of conference panels,"One unfiltered moderator, three panellists and a universal experience",Die drei Regeln der Konferenzgremien,"Ein ungefilterter Moderator, drei Panellisten und ein universelles Erlebnis",Las tres reglas de los grupos de conferencia,"Un moderador sin filtrar, tres ponentes y una experiencia universal",Les trois règles des groupes de conférence,"Un modérateur non filtré, trois intervenants et une expérience universelle",会议小组的三项规则,1名未过滤主持人、3名小组成员和普遍经验
3,The Economist is hiring a Senior Editorial Analyst,Our Audience team is recruiting a specialist to assess the engagement around our journalism and drive data-modelling and statistical projects,Der Economist stellt einen Senior Editorial Analysten ein,"Unser Audience-Team rekrutiert einen Spezialisten, um das Engagement rund um unseren Journalismus zu bewerten und Datenmodellierung und statistische Projekte voranzutreiben.",The Economist está contratando a un analista editorial senior,Nuestro equipo de Audience está reclutando a un especialista para evaluar el compromiso en torno a nuestro periodismo e impulsar proyectos estadísticos y de modelado de datos,L'économiste recrute un analyste principal de la rédaction,Notre équipe du Public recrute un spécialiste pour évaluer l'engagement autour de notre journalisme et piloter des projets de modélisation de données et de statistique,《经济学家》正在雇用一名高级编辑分析员,"我们的观众小组正在征聘一名专家,评估我们围绕新闻工作的参与情况,推动数据模型和统计项目"
4,Company profile: Corning,A 174-year-old glassmaker in upstate New York is driving innovations in tech,Unternehmensprofil: Corning,Eine 174-jährige Glasmacherin in New York treibt Innovationen in der Technik voran,Perfil de la empresa: Corning,Un fabricante de vidrio de 174 años en el norte del estado de Nueva York está impulsando innovaciones en tecnología,Profil de l'entreprise: Corning,Un verrier de 174 ans dans le nord de l'État de New York est à l'origine d'innovations technologiques.,公司概况: 角角,纽约上州一个174岁的玻璃制造厂 正在推动科技创新
5,"In its response to American strikes, Iran has no good options",Also on the daily podcast: the West’s shift away from religion has slowed and the decline of inverted commas,"In seiner Antwort auf amerikanische Streiks, Iran hat keine guten Optionen",Auch auf dem täglichen Podcast: die West-Bewegung weg von der Religion hat sich verlangsamt und der Rückgang der invertierten Kommas,"En su respuesta a los ataques estadounidenses, Irán no tiene buenas opciones",También en el podcast diario: el cambio de Occidente de religión se ha desacelerado y el declive de las comas invertidas,"Dans sa réponse aux grèves américaines, l'Iran n'a pas de bonnes options",Aussi sur le podcast quotidien: les Wests se détournent de la religion a ralenti et le déclin des virgules inversées,"伊朗在对美国打击的反应中,没有好的选择","西方对宗教的转变已经放缓, 反向逗号也下降,"
6,America’s reaction to the attack on Iran,"Our daily political update, featuring the stories that matter",Amerikas Reaktion auf den Angriff auf den Iran,"Unser tägliches politisches Update mit den Geschichten, die wichtig sind",La reacción de Estados Unidos al ataque contra Irán,"Nuestra actualización política diaria, con las historias que importan",Réaction de l'Amérique à l'attaque contre l'Iran,"Notre mise à jour politique quotidienne, mettant en vedette les histoires qui comptent",美国对伊朗攻击的反应,"我们每天的政治最新情况,特别报道重要的故事"
7,Do Americans really want war with Iran?,"The public is opposed, but Republicans are falling in line",Wollen Amerikaner wirklich Krieg mit dem Iran?,"Die Öffentlichkeit ist dagegen, aber Republikaner sind in der Reihe fallen",¿Los estadounidenses realmente quieren la guerra con Irán?,"El público se opone, pero los republicanos están cayendo en la línea",Les Américains veulent-ils vraiment la guerre avec l'Iran ?,"Le public est opposé, mais les républicains sont en train de tomber dans la ligne",美国人真的想和伊朗开战吗?,"公众反对,但共和党人排在一排"
8,H.R. McMaster on how to play the inconsistencies in Trump’s worldview,"Look past the rhetoric, and the time is right to strengthen the transatlantic alliance","H.R. McMaster, wie man die Inkonsistenzen in Trumps Weltanschauung spielt","Schauen Sie sich die Rhetorik an, und es ist an der Zeit, das transatlantische Bündnis zu stärken",H.R. McMaster sobre cómo jugar las inconsistencias en la visión del mundo de Trump,"Mira más allá de la retórica, y es el momento adecuado para fortalecer la alianza transatlántica",H.R. McMaster sur la façon de jouer les incohérences dans Trump's worldview,"Regardez au-delà de la rhétorique, et le moment est venu de renforcer l'alliance transatlantique",H.R. McMaster 关于如何玩弄特朗普世界观中的不一致之处,现在该是加强跨大西洋联盟的时候了。
9,"Trump must offer Iran more than bombs, rage and humiliation",How to prevent an inferno in the Middle East,"Trump muss dem Iran mehr bieten als Bomben, Wut und Demütigung",Wie man ein Inferno im Nahen Osten verhindert,"Trump debe ofrecer a Irán más que bombas, rabia y humillación",Cómo prevenir un infierno en Oriente Medio,"Trump doit offrir à l'Iran plus que des bombes, de la rage et de l'humiliation",Comment prévenir un inferno au Moyen-Orient,特朗普必须向伊朗提供比炸弹、愤怒和羞辱更多的东西,如何防止中东发生地狱
