,title-en,content-en,title-de,content-de,title-es,content-es,title-fr,content-fr,title-zh,content-zh
0,Fetterman dismisses questions as another top staffer reportedly jumps ship,"Sen. John Fetterman refused to address reporting that another member of his staff, this time his top aide, was set to leave his office on the heels of intensified scrutiny.",Fetterman weist Fragen als ein weiterer Top-Mitarbeiter angeblich springt Schiff,"Sen. John Fetterman weigerte sich zu berichten, dass ein anderer Mitarbeiter, diesmal sein oberster Helfer, sein Büro auf den Fersen einer verstärkten Kontrolle verlassen sollte.",Fetterman rechaza las preguntas cuando otro alto funcionario supuestamente salta del barco,"El senador John Fetterman se negó a informar que otro miembro de su personal, esta vez su asistente principal, estaba dispuesto a abandonar su oficina tras un intenso escrutinio.",Fetterman rejette les questions alors qu'un autre officier supérieur saute sur le navire.,"John Fetterman a refusé de dire qu'un autre membre de son personnel, cette fois son meilleur assistant, devait quitter son bureau sur les talons d'un examen approfondi.","Fenderman将问题解答为另一顶顶尖工作人员,","John Fetterman拒绝答复报告说,他的另一名工作人员,这次是他的顶级助手,在经过严格审查后被迫离开他的办公室。"
1,Vance compares Harvard to North Korea as he takes aim at school’s ‘ideological diversity’,Vice President JD Vance compared Harvard University to North Korea as he attacked the institution&apos;s diversity of ideas.,"Vance vergleicht Harvard mit Nordkorea, während er sich an der Schule richtet. ‘Ideologische Vielfalt'","Vizepräsident JD Vance verglich die Harvard University mit Nordkorea, als er die Institution u. a. attackierte.",Vance compara Harvard con Corea del Norte mientras apunta a la “diversidad ideológica” de la escuela,El vicepresidente JD Vance comparó la Universidad de Harvard con Corea del Norte mientras atacaba la diversidad de ideas.,Vance compare Harvard à la Corée du Nord alors qu'il vise la «diversité idéologique» de l'école.,Le vice-président JD Vance a comparé l'Université Harvard à la Corée du Nord alors qu'il s'attaquait à l'institution et à la diversité des idées.,"Vance将哈佛比作北韩, 因为他的目标是学校的“意识形态多样性”","JD Vance副总裁将哈佛大学与朝鲜相比,"
2,Man allegedly connected to California fertility clinic bomber arrested at JFK: source,An individual allegedly linked to the primary suspect in the Palm Springs fertility clinic car bombing has been arrested as the FBI investigates the attack as domestic terrorism.,Mann angeblich mit kalifornischen Fruchtbarkeitsklinik Bomber in JFK verhaftet verbunden: Quelle,"Eine Person, die angeblich mit dem Hauptverdächtigen in der Palm Springs Fruchtbarkeitsklinik Auto Bombardierung verbunden ist, wurde verhaftet, als das FBI den Angriff als inländischen Terrorismus untersucht.",Hombre supuestamente conectado con el bombardero de la clínica de fertilidad de California arrestado en JFK:,Un individuo supuestamente vinculado al sospechoso principal en la clínica de fertilidad de Palm Springs ha sido arrestado mientras el FBI investiga el ataque como terrorismo doméstico.,Un homme aurait été lié à un kamikaze de la clinique de fertilité de Californie arrêté à JFK: source,Une personne qui serait liée au principal suspect dans l'attentat à la voiture de la clinique de fertilité Palm Springs a été arrêtée alors que le FBI enquête sur l'attaque en tant que terrorisme domestique.,据称与在肯尼迪机场被捕的加利福尼亚生育诊所炸弹客有关的男子:资料来源:,"一名据称与棕榈泉生育诊所汽车爆炸案主要嫌疑人有关的人被捕,因为联邦调查局将这次袭击作为国内恐怖主义进行调查。"
3,Israeli officials object to expected UN Security Council ceasefire resolution,"Israeli officials are voicing objections to a draft resolution that calls for a ceasefire, the return of the hostages and the lifting of aid restrictions which is set to go before the U.N. Security Council.",Israelische Beamte erheben Einwände gegen die erwartete Waffenstillstandsresolution des UN-Sicherheitsrates,"Israelische Beamte äußern Einwände gegen einen Entschließungsentwurf, der einen Waffenstillstand, die Rückkehr der Geiseln und die Aufhebung von Hilfsbeschränkungen fordert, die dem UN-Sicherheitsrat vorgelegt werden sollen.",Funcionarios israelíes objetan la esperada resolución de alto el fuego del Consejo de Seguridad de las Naciones Unidas,"Los funcionarios israelíes expresan sus objeciones a un proyecto de resolución en el que se pide una cesación del fuego, el regreso de los rehenes y el levantamiento de las restricciones a la ayuda, que está previsto que se sometan al Consejo de Seguridad de las Naciones Unidas.",Les responsables israéliens s'opposent à la résolution attendue du Conseil de sécurité de l'ONU sur le cessez-le-feu,"Les responsables israéliens s'opposent à un projet de résolution qui appelle à un cessez-le-feu, au retour des otages et à la levée des restrictions à l'aide qui doit être soumis au Conseil de sécurité de l'ONU.",以色列官员反对预期的联合国安全理事会停火决议,以色列官员对一项呼吁停火、归还人质和取消预定提交联合国安全理事会的援助限制的决议草案表示反对。
4,"US judge dismisses DNC election commission lawsuit, in a victory for Trump",U.S. District Judge Amir Ali ruled that the DNC failed to prove imminent harm from President Donald Trump’s executive order affecting the Federal Election Committee’s regulatory independence.,"US-Richter entlassen DNC Wahlkommission Klage, in einem Sieg für Trump","Der US-Bezirksrichter Amir Ali entschied, dass der DNC es versäumte, den drohenden Schaden von Präsident Donald Trumps exekutive Ordnung zu beweisen, der die regulatorische Unabhängigkeit des Bundeswahlkomitees beeinträchtigte.","Juez de EE.UU. desestima demanda de la comisión electoral DNC, en una victoria para Trump",El juez de distrito estadounidense Amir Ali dictaminó que el DNC no probó el daño inminente de la orden ejecutiva del presidente Donald Trump que afectaba la independencia regulatoria del Comité Electoral Federal.,"Le juge américain rejette le procès de la commission électorale DNC, dans une victoire pour Trump",Le juge de district américain Amir Ali a statué que la DNC n'a pas prouvé que le président Donald Trump avait causé un préjudice imminent à l'ordre exécutif affectant l'indépendance du comité électoral fédéral.,"美国法官撤销民民委选举委员会的诉讼,","美国地区法官Amir Ali裁定, 民革委未能证明总统唐纳德·特朗普(Donald Trump)的行政命令会直接伤害联邦选举委员会的监管独立性。"
5,Several feared dead in a stampede outside a cricket stadium in India,"A deadly stampede occurred outside Bengaluru’s cricket stadium during Indian Premier League winner celebrations, with reports of multiple fatalities and numerous injuries amid large crowds.",Mehrere fürchteten sich in einem Stampede vor einem Cricket-Stadion in Indien,Während der Siegerfeiern der Indian Premier League kam es vor Bengalurus Cricketstadion zu einem tödlichen Kampf mit Berichten über mehrere Todesopfer und zahlreiche Verletzungen inmitten großer Menschenmengen.,Varios temidos muertos en una estampida frente a un estadio de cricket en la India,"Una estampida mortal ocurrió fuera del estadio de críquet de Bengaluru durante las celebraciones de los ganadores de la Premier League de la India, con informes de múltiples muertes y numerosas heridas en medio de grandes multitudes.",Plusieurs craignaient d'être morts dans un tapage à l'extérieur d'un stade de cricket en Inde,"Un coup de fouet mortel s'est produit à l'extérieur du stade de cricket de Bengalurus lors des célébrations des premiers gagnants de l'Indian Premier League, avec des rapports de morts multiples et de nombreuses blessures au milieu de grandes foules.","数人担心死在印度板球体育场外的一枚石碑上,","孟加拉板球场外发生一起致命的印章, 在印度总理联盟获奖者庆典期间,"
6,Arkansas officials release new photo of escaped 'Devil in the Ozarks' on run for weeks,An updated photo of fugitive ex-police chief Grant Hardin was released as authorities intensify their search in Arkansas following his escape from a medium-security prison last month.,Arkansas Beamte veröffentlichen neues Foto von entflohenen 'Devil in the Ozarks' auf der Flucht für Wochen,"Ein aktualisiertes Foto des ex-Polizeichefs Grant Hardin wurde veröffentlicht, als die Behörden ihre Suche in Arkansas nach seiner Flucht aus einem Mittelsicherheitsgefängnis im letzten Monat intensivieren.","Oficiales de Arkansas lanzan nueva foto de ""Diablo en los Ozarks"" escapado durante semanas",Una foto actualizada del ex jefe de policía fugitivo Grant Hardin fue liberada mientras las autoridades intensifican su búsqueda en Arkansas después de su fuga de una prisión de mediana seguridad el mes pasado.,Les officiels de l'Arkansas libèrent une nouvelle photo de la fuite de 'Devil in the Ozarks' pendant des semaines,"Une photo mise à jour de l'ex-chef de police fugitif Grant Hardin a été rendue publique le mois dernier, les autorités intensifiant leurs recherches en Arkansas à la suite de son évasion d'une prison de sécurité moyenne.","阿肯色州官员发布新照片,","由于当局上个月在阿肯色州越狱后加紧搜查,"
7,Chess grandmaster Magnus Carlsen slams fist on table after defeat,Magnus Carlsen showed off his frustration on Sunday as he slammed his first down following a loss to Gukesh Dommaraju in a classical chess match.,Schach Großmeister Magnus Carlsen schlägt Faust auf Tisch nach Niederlage,"Magnus Carlsen zeigte seine Frustration am Sonntag, als er nach einem Verlust an Gukesh Dommaraju in einem klassischen Schachspiel seinen ersten Down schlug.",Gran maestro de Ajedrez Magnus Carlsen golpea el puño sobre la mesa después de la derrota,Magnus Carlsen mostró su frustración el domingo mientras golpeaba su primera caída después de una derrota ante Gukesh Dommaraju en un partido de ajedrez clásico.,Échecs grand maître Magnus Carlsen claque le poing sur la table après la défaite,Magnus Carlsen a montré sa frustration dimanche alors qu'il claqué sa première descente après une défaite à Gukesh Dommaraju dans un match d'échecs classique.,马格努斯·卡尔森在失败后拳击桌上,"Magnus Carlsen在星期天展示了他的挫折感, 在古典国际象棋比赛中失去Gukesh Dommaraju后,"
8,Mobile teaching kitchens roll out in West Virginia to fight state's high obesity rate,"West Virginia launches mobile teaching kitchens and hiking trails under Gov. Morrisey&apos;s Make America Healthy Again initiative to reduce obesity and diabetes, plus promote wellness.","Mobile Lehrküchen rollen in West Virginia, um die hohe Adipositas-Rate des Staates zu bekämpfen",West Virginia startet mobile Lehrküchen und Wanderwege unter Gov. Morrisey&apos;s Make America Healthy Again Initiative zur Verringerung von Fettleibigkeit und Diabetes sowie fördern Wellness.,Cocinas de enseñanza móviles se despliegan en Virginia Occidental para luchar contra la alta tasa de obesidad del estado,"West Virginia lanza cocinas de enseñanza móviles y rutas de senderismo bajo el gobierno de Morrisey&apos;s Hacer que América sana de nuevo iniciativa para reducir la obesidad y la diabetes, además de promover el bienestar.",Les cuisines d'enseignement mobiles se déroulent en Virginie-Occidentale pour lutter contre le taux élevé d'obésité de l'État,"West Virginia lance des cuisines d'enseignement mobiles et des sentiers de randonnée sous le Gov. Morrisey&apos;s Make America Healthy Again initiative pour réduire l'obésité et le diabète, en plus de promouvoir le bien-être.","在西维吉尼亚州推出移动教学厨房,","西弗吉尼亚州政府Morrisey&apos;s Make America Health Account Accountive 倡议, 减少肥胖和糖尿病,"
9,"Hiker found dead in Maine, search continues for 28-year-old daughter","Tim Keiderling, 58, was found dead Tuesday near the summit of Mount Katahdin in Maine, while the search for his missing daughter remains ongoing.","Hiker in Maine tot aufgefunden, sucht weiter nach 28-jähriger Tochter","Tim Keiderling, 58, wurde am Dienstag in der Nähe des Gipfels des Berges Katahdin in Maine tot aufgefunden, während die Suche nach seiner vermissten Tochter noch andauert.","Caminante encontrado muerto en Maine, continúa la búsqueda de una hija de 28 años","Tim Keiderling, de 58 años, fue encontrado muerto el martes cerca de la cumbre del monte Katahdin en Maine, mientras que la búsqueda de su hija desaparecida continúa.","Hiker trouvé mort dans le Maine, la recherche continue pour la fille de 28 ans","Tim Keiderling, 58 ans, a été retrouvé mort mardi près du sommet du mont Katahdin dans le Maine, tandis que la recherche de sa fille disparue est en cours.",在缅因州被发现的希克人 继续搜寻28岁的女儿,"58岁的Tim Keiderling在星期二缅因州Katahdin山峰附近被发现死亡,"
